Model,location,horizon,reference_date,target_end_date,wis,baseline,wis_baseline,wis_ratio
FluSight-ensemble,72,0,2024-04-13,2024-04-13,3.3334826086956526,FluSight-baseline,3.415,0.9761296072315234
FluSight-ensemble,US,0,2024-04-13,2024-04-13,214.63466892967585,FluSight-baseline,575.1895478260869,0.37315467525597723
FluSight-ensemble,01,0,2024-04-20,2024-04-20,2.576007722764256,FluSight-baseline,2.842211478636524,0.9063392158278201
FluSight-ensemble,02,0,2024-04-20,2024-04-20,3.0298939746197204,FluSight-baseline,3.7273913043478255,0.8128725232270335
FluSight-ensemble,04,0,2024-04-20,2024-04-20,6.317018718078906,FluSight-baseline,7.838913043478262,0.8058539089592879
FluSight-ensemble,05,0,2024-04-20,2024-04-20,6.133233728808562,FluSight-baseline,12.24295356540522,0.5009603030872528
FluSight-ensemble,06,0,2024-04-20,2024-04-20,12.152041858548483,FluSight-baseline,15.886045130559998,0.76495073246214
FluSight-ensemble,08,0,2024-04-20,2024-04-20,12.859684324159744,FluSight-baseline,17.89179347826087,0.7187476392338584
FluSight-ensemble,09,0,2024-04-20,2024-04-20,4.3287242447685825,FluSight-baseline,3.8129766085704317,1.1352611592315842
FluSight-ensemble,10,0,2024-04-20,2024-04-20,1.041329512341407,FluSight-baseline,0.8986956521739125,1.1587120843663463
FluSight-ensemble,11,0,2024-04-20,2024-04-20,1.485484498987441,FluSight-baseline,2.4630978260869565,0.6030960213006975
FluSight-ensemble,12,0,2024-04-20,2024-04-20,26.363290643492622,FluSight-baseline,52.478568173725215,0.5023629942840572
FluSight-ensemble,13,0,2024-04-20,2024-04-20,5.596604152290233,FluSight-baseline,8.4658152173913,0.6610827201606225
FluSight-ensemble,15,0,2024-04-20,2024-04-20,2.5841073235533325,FluSight-baseline,4.439529652361741,0.5820678148142651
FluSight-ensemble,16,0,2024-04-20,2024-04-20,2.2094117827192865,FluSight-baseline,2.082729913168697,1.0608249148147364
FluSight-ensemble,17,0,2024-04-20,2024-04-20,24.682840042170177,FluSight-baseline,46.29311460832,0.5331859878301225
FluSight-ensemble,18,0,2024-04-20,2024-04-20,18.607457260596256,FluSight-baseline,32.27449208676869,0.5765375706167846
FluSight-ensemble,19,0,2024-04-20,2024-04-20,4.986275977063135,FluSight-baseline,1.741617912918259,2.8630137184958784
FluSight-ensemble,20,0,2024-04-20,2024-04-20,8.313726987769773,FluSight-baseline,6.903695652173911,1.2042429745801229
FluSight-ensemble,21,0,2024-04-20,2024-04-20,6.801854873869511,FluSight-baseline,13.034021739130434,0.5218538843961831
FluSight-ensemble,22,0,2024-04-20,2024-04-20,2.959472540783919,FluSight-baseline,4.010815217391304,0.7378730707790635
FluSight-ensemble,23,0,2024-04-20,2024-04-20,1.826462122967202,FluSight-baseline,1.2368478260869564,1.4767072265839054
FluSight-ensemble,24,0,2024-04-20,2024-04-20,5.591213693642889,FluSight-baseline,8.713007913231307,0.6417087817804278
FluSight-ensemble,25,0,2024-04-20,2024-04-20,15.474669504794589,FluSight-baseline,33.69128556502956,0.4593077778206476
FluSight-ensemble,26,0,2024-04-20,2024-04-20,60.977279364419594,FluSight-baseline,115.42914921757917,0.5282658650587465
FluSight-ensemble,27,0,2024-04-20,2024-04-20,7.305391809584143,FluSight-baseline,17.621358695652177,0.414575966346264
FluSight-ensemble,28,0,2024-04-20,2024-04-20,4.87653286344866,FluSight-baseline,7.551847826086957,0.6457403506732828
FluSight-ensemble,29,0,2024-04-20,2024-04-20,7.372255526682181,FluSight-baseline,15.862381912949566,0.4647634615746893
FluSight-ensemble,30,0,2024-04-20,2024-04-20,1.4698692939332332,FluSight-baseline,1.9412406086017386,0.7571803760029362
FluSight-ensemble,31,0,2024-04-20,2024-04-20,5.820170058702536,FluSight-baseline,11.278605739318264,0.5160363074322994
FluSight-ensemble,32,0,2024-04-20,2024-04-20,2.948773270135317,FluSight-baseline,2.533360173819129,1.1639771164831798
FluSight-ensemble,33,0,2024-04-20,2024-04-20,1.3035149403377653,FluSight-baseline,1.3763043478260861,0.9471124191365856
FluSight-ensemble,34,0,2024-04-20,2024-04-20,7.575223153497649,FluSight-baseline,14.838877478448696,0.5104983961556091
FluSight-ensemble,35,0,2024-04-20,2024-04-20,2.3290366635234196,FluSight-baseline,3.1748244346573897,0.7335954196707438
FluSight-ensemble,36,0,2024-04-20,2024-04-20,46.57913517390121,FluSight-baseline,85.02884191341914,0.5478039465870951
FluSight-ensemble,37,0,2024-04-20,2024-04-20,13.67189034111411,FluSight-baseline,20.09428408686261,0.6803870335471478
FluSight-ensemble,38,0,2024-04-20,2024-04-20,1.3788129389443007,FluSight-baseline,0.934891304347826,1.4748376977430029
FluSight-ensemble,39,0,2024-04-20,2024-04-20,20.966532135306664,FluSight-baseline,49.37647678270261,0.42462592516628456
FluSight-ensemble,40,0,2024-04-20,2024-04-20,3.969002748806882,FluSight-baseline,5.427065217391305,0.7313350014825715
FluSight-ensemble,41,0,2024-04-20,2024-04-20,3.604370493963565,FluSight-baseline,2.5065217391304344,1.4379969013211102
FluSight-ensemble,42,0,2024-04-20,2024-04-20,14.93687594818049,FluSight-baseline,32.377809304723485,0.4613306542021483
FluSight-ensemble,44,0,2024-04-20,2024-04-20,1.157533183760773,FluSight-baseline,2.4684782608695652,0.46892581640683006
FluSight-ensemble,45,0,2024-04-20,2024-04-20,8.004721485090801,FluSight-baseline,17.648641304347827,0.45356021163616717
FluSight-ensemble,46,0,2024-04-20,2024-04-20,3.775520900076216,FluSight-baseline,3.4953898261808702,1.0801430134622272
FluSight-ensemble,47,0,2024-04-20,2024-04-20,6.516520988750042,FluSight-baseline,11.39976382589913,0.571636490744234
FluSight-ensemble,48,0,2024-04-20,2024-04-20,15.774948120436806,FluSight-baseline,20.123345392149577,0.7839128044082995
FluSight-ensemble,49,0,2024-04-20,2024-04-20,0.7068558363376887,FluSight-baseline,1.1071195652173913,0.6384638647397511
FluSight-ensemble,50,0,2024-04-20,2024-04-20,1.399659602519034,FluSight-baseline,3.9206521739130427,0.3569966272019716
FluSight-ensemble,51,0,2024-04-20,2024-04-20,8.400567110287955,FluSight-baseline,16.03177469546435,0.5239948333770317
FluSight-ensemble,53,0,2024-04-20,2024-04-20,6.203538301371291,FluSight-baseline,9.633622521551304,0.6439465826581229
FluSight-ensemble,54,0,2024-04-20,2024-04-20,4.295542193771986,FluSight-baseline,5.306540521926958,0.8094807108364738
FluSight-ensemble,55,0,2024-04-20,2024-04-20,5.769600064212924,FluSight-baseline,6.483487652267827,0.8898914247480374
FluSight-ensemble,56,0,2024-04-20,2024-04-20,1.4233944415818263,FluSight-baseline,1.8273913043478258,0.7789215359596005
FluSight-ensemble,72,0,2024-04-20,2024-04-20,3.3784470547705685,FluSight-baseline,4.227173913043478,0.7992212112082601
FluSight-ensemble,US,0,2024-04-20,2024-04-20,287.2709603132165,FluSight-baseline,725.2945612162645,0.39607488553545017
FluSight-ensemble,01,0,2024-04-27,2024-04-27,2.0054668209393016,FluSight-baseline,3.1860173913043472,0.6294588430097265
FluSight-ensemble,02,0,2024-04-27,2024-04-27,1.0441250824094799,FluSight-baseline,1.6097478260869562,0.648626490117762
FluSight-ensemble,04,0,2024-04-27,2024-04-27,22.16861932178042,FluSight-baseline,19.003486956521737,1.166555347052897
FluSight-ensemble,05,0,2024-04-27,2024-04-27,20.282001753228666,FluSight-baseline,14.731378260869569,1.3767891499400988
FluSight-ensemble,06,0,2024-04-27,2024-04-27,10.026645912493292,FluSight-baseline,11.564828260869552,0.8669947954540048
FluSight-ensemble,08,0,2024-04-27,2024-04-27,2.806361319271844,FluSight-baseline,3.5342065217391303,0.7940569692262566
FluSight-ensemble,09,0,2024-04-27,2024-04-27,8.311770772722962,FluSight-baseline,4.702091304347828,1.767675324602356
FluSight-ensemble,10,0,2024-04-27,2024-04-27,2.381906174284254,FluSight-baseline,3.730799999999999,0.638443812127226
FluSight-ensemble,11,0,2024-04-27,2024-04-27,2.003608731622998,FluSight-baseline,3.763623913043479,0.5323615690396565
FluSight-ensemble,12,0,2024-04-27,2024-04-27,24.99757869531344,FluSight-baseline,15.39441304347826,1.6238084962845334
FluSight-ensemble,13,0,2024-04-27,2024-04-27,3.103095056808385,FluSight-baseline,4.4787847826086935,0.6928430829848827
FluSight-ensemble,15,0,2024-04-27,2024-04-27,4.987614329136737,FluSight-baseline,5.886576086956524,0.8472861397626872
FluSight-ensemble,16,0,2024-04-27,2024-04-27,4.546423598546408,FluSight-baseline,11.243282608695653,0.40436799080636504
FluSight-ensemble,17,0,2024-04-27,2024-04-27,8.877248335943188,FluSight-baseline,19.908832608695658,0.44589497086161833
FluSight-ensemble,18,0,2024-04-27,2024-04-27,5.614402967773612,FluSight-baseline,9.373141304347827,0.5989884058580567
FluSight-ensemble,19,0,2024-04-27,2024-04-27,13.661567477151356,FluSight-baseline,24.16398695652174,0.5653689311177255
FluSight-ensemble,20,0,2024-04-27,2024-04-27,3.564074511042949,FluSight-baseline,9.691956521739131,0.36773529710422276
FluSight-ensemble,21,0,2024-04-27,2024-04-27,7.282787755495138,FluSight-baseline,13.545560869565216,0.5376512516257955
FluSight-ensemble,22,0,2024-04-27,2024-04-27,3.066380192710563,FluSight-baseline,4.883732608695651,0.6278763475401519
FluSight-ensemble,23,0,2024-04-27,2024-04-27,1.3634604971430768,FluSight-baseline,1.548334782608696,0.8805979898261178
FluSight-ensemble,24,0,2024-04-27,2024-04-27,7.161551818382473,FluSight-baseline,11.192706521739128,0.6398409361018168
FluSight-ensemble,25,0,2024-04-27,2024-04-27,20.25820302597576,FluSight-baseline,37.81206086956522,0.5357603515940996
FluSight-ensemble,26,0,2024-04-27,2024-04-27,14.320233176440968,FluSight-baseline,29.34042608695652,0.4880717524005939
FluSight-ensemble,27,0,2024-04-27,2024-04-27,3.4992773607548093,FluSight-baseline,8.724493478260868,0.40108659253102585
FluSight-ensemble,28,0,2024-04-27,2024-04-27,2.399522715602131,FluSight-baseline,3.0175260869565217,0.7951953509115445
FluSight-ensemble,29,0,2024-04-27,2024-04-27,5.7497084699376,FluSight-baseline,10.652771739130435,0.5397382588061478
FluSight-ensemble,30,0,2024-04-27,2024-04-27,1.4600527633041993,FluSight-baseline,1.880689130434783,0.7763392363344283
FluSight-ensemble,31,0,2024-04-27,2024-04-27,3.6061097548005763,FluSight-baseline,6.06063695652174,0.5950050763096951
FluSight-ensemble,32,0,2024-04-27,2024-04-27,2.312895146573545,FluSight-baseline,3.4468391304347823,0.6710191741039558
FluSight-ensemble,33,0,2024-04-27,2024-04-27,3.4807191220763882,FluSight-baseline,4.974547826086956,0.69970563029331
FluSight-ensemble,34,0,2024-04-27,2024-04-27,6.610849973366205,FluSight-baseline,11.916871739130437,0.554747094546525
FluSight-ensemble,35,0,2024-04-27,2024-04-27,3.2550270002510504,FluSight-baseline,3.478754347826086,0.9356875119064255
FluSight-ensemble,36,0,2024-04-27,2024-04-27,15.915188522502527,FluSight-baseline,33.09411086956522,0.48090696816812883
FluSight-ensemble,37,0,2024-04-27,2024-04-27,6.048126755922169,FluSight-baseline,6.624654347826085,0.9129724266907441
FluSight-ensemble,38,0,2024-04-27,2024-04-27,2.0336406994675893,FluSight-baseline,3.008569565217391,0.6759493690885103
FluSight-ensemble,39,0,2024-04-27,2024-04-27,9.816392663284597,FluSight-baseline,19.9113152173913,0.4930057385014218
FluSight-ensemble,40,0,2024-04-27,2024-04-27,6.44033385927631,FluSight-baseline,5.654934782608696,1.1388873801132149
FluSight-ensemble,41,0,2024-04-27,2024-04-27,2.6819864135203138,FluSight-baseline,2.1833739130434786,1.2283678931483624
FluSight-ensemble,42,0,2024-04-27,2024-04-27,10.592317228971607,FluSight-baseline,22.024445652173917,0.48093456681058827
FluSight-ensemble,44,0,2024-04-27,2024-04-27,1.3404767512045108,FluSight-baseline,2.454008695652174,0.5462396093296106
FluSight-ensemble,45,0,2024-04-27,2024-04-27,6.419166960554823,FluSight-baseline,11.64615,0.5511836066472459
FluSight-ensemble,46,0,2024-04-27,2024-04-27,2.5888558209890538,FluSight-baseline,6.271504347826088,0.4127966238094752
FluSight-ensemble,47,0,2024-04-27,2024-04-27,4.371646475170173,FluSight-baseline,5.541582608695651,0.7888805028928637
FluSight-ensemble,48,0,2024-04-27,2024-04-27,22.322660953428112,FluSight-baseline,40.791634782608696,0.5472362427343869
FluSight-ensemble,49,0,2024-04-27,2024-04-27,1.593587913026701,FluSight-baseline,1.6604195652173914,0.9597501417167772
FluSight-ensemble,50,0,2024-04-27,2024-04-27,1.30779998508968,FluSight-baseline,2.4262869565217384,0.5390129067686651
FluSight-ensemble,51,0,2024-04-27,2024-04-27,7.022375564303451,FluSight-baseline,12.637858695652174,0.5556618200454617
FluSight-ensemble,53,0,2024-04-27,2024-04-27,6.421302761087942,FluSight-baseline,6.606419565217389,0.9719792540721933
FluSight-ensemble,54,0,2024-04-27,2024-04-27,5.59227795279629,FluSight-baseline,5.197808695652173,1.0758914535415818
FluSight-ensemble,55,0,2024-04-27,2024-04-27,10.240357658813231,FluSight-baseline,19.098134782608696,0.5361967425289297
FluSight-ensemble,56,0,2024-04-27,2024-04-27,0.8875693106336735,FluSight-baseline,1.1847652173913041,0.7491520662532476
FluSight-ensemble,72,0,2024-04-27,2024-04-27,5.148420358317723,FluSight-baseline,4.5276086956521775,1.137116898653743
FluSight-ensemble,US,0,2024-04-27,2024-04-27,136.81091933294292,FluSight-baseline,349.02624999999995,0.391978882198525
FluSight-ensemble,01,0,2023-10-14,2023-10-14,4.08276730623074,FluSight-baseline,4.147669910046927,0.9843520325330197
FluSight-ensemble,02,0,2023-10-14,2023-10-14,4.340173680559661,FluSight-baseline,4.660145302235632,0.9313387027819777
FluSight-ensemble,04,0,2023-10-14,2023-10-14,3.160371682475508,FluSight-baseline,6.675590593818984,0.47342203480868605
FluSight-ensemble,05,0,2023-10-14,2023-10-14,2.4854809055909546,FluSight-baseline,4.118312458559368,0.6035192644077336
FluSight-ensemble,06,0,2023-10-14,2023-10-14,7.345618922594917,FluSight-baseline,16.797172834706615,0.4373128141788998
FluSight-ensemble,08,0,2023-10-14,2023-10-14,2.1376196765812567,FluSight-baseline,4.2827510986414214,0.4991230233434193
FluSight-ensemble,09,0,2023-10-14,2023-10-14,4.476392571469758,FluSight-baseline,3.7349876682897256,1.1985026374985401
FluSight-ensemble,10,0,2023-10-14,2023-10-14,0.5587637240036036,FluSight-baseline,0.7030258228886627,0.7947982930523085
FluSight-ensemble,11,0,2023-10-14,2023-10-14,0.5390060613860601,FluSight-baseline,1.0361812444211398,0.5201851165402772
FluSight-ensemble,12,0,2023-10-14,2023-10-14,18.061932650355462,FluSight-baseline,24.39762983760272,0.7403150539860065
FluSight-ensemble,13,0,2023-10-14,2023-10-14,3.609568931939718,FluSight-baseline,4.809296532487065,0.7505398986227777
FluSight-ensemble,15,0,2023-10-14,2023-10-14,2.913945811249938,FluSight-baseline,2.7757492902537666,1.0497871048662097
FluSight-ensemble,16,0,2023-10-14,2023-10-14,0.9655943831565392,FluSight-baseline,1.5935115693548234,0.6059537952068251
FluSight-ensemble,17,0,2023-10-14,2023-10-14,3.9704806002817357,FluSight-baseline,6.327739716940648,0.6274721745668441
FluSight-ensemble,18,0,2023-10-14,2023-10-14,4.347744754902789,FluSight-baseline,6.757840512144253,0.6433630309992705
FluSight-ensemble,19,0,2023-10-14,2023-10-14,2.2705681842874754,FluSight-baseline,2.4466027404839257,0.9280493913933769
FluSight-ensemble,20,0,2023-10-14,2023-10-14,2.4033734819465464,FluSight-baseline,2.1488007009200545,1.1184720299641988
FluSight-ensemble,21,0,2023-10-14,2023-10-14,4.277239846827343,FluSight-baseline,6.572480034148167,0.6507801963040424
FluSight-ensemble,22,0,2023-10-14,2023-10-14,5.428008910851793,FluSight-baseline,6.605320506835504,0.8217631385539321
FluSight-ensemble,23,0,2023-10-14,2023-10-14,1.1226895254910978,FluSight-baseline,1.9864937758508012,0.5651613607549603
FluSight-ensemble,24,0,2023-10-14,2023-10-14,1.418595093709959,FluSight-baseline,2.7107720571770955,0.5233177352385855
FluSight-ensemble,25,0,2023-10-14,2023-10-14,3.366044786320223,FluSight-baseline,4.914148378462049,0.684970116301957
FluSight-ensemble,26,0,2023-10-14,2023-10-14,3.8473662271819653,FluSight-baseline,6.886102314131834,0.5587146475134857
FluSight-ensemble,27,0,2023-10-14,2023-10-14,1.4227170817064867,FluSight-baseline,2.84527750842726,0.5000275289466931
FluSight-ensemble,28,0,2023-10-14,2023-10-14,3.35747332420889,FluSight-baseline,3.5749053921408773,0.939178231566633
FluSight-ensemble,29,0,2023-10-14,2023-10-14,5.187866887110958,FluSight-baseline,7.890389657374837,0.6574918492475289
FluSight-ensemble,30,0,2023-10-14,2023-10-14,1.985686049835131,FluSight-baseline,2.5164483977231082,0.7890827610976593
FluSight-ensemble,31,0,2023-10-14,2023-10-14,2.7622345857663806,FluSight-baseline,3.739633083287355,0.7386378621236861
FluSight-ensemble,32,0,2023-10-14,2023-10-14,1.1968736967393931,FluSight-baseline,3.186954350347853,0.3755540761381648
FluSight-ensemble,33,0,2023-10-14,2023-10-14,1.1851846565047597,FluSight-baseline,0.922160699954824,1.2852257275362322
FluSight-ensemble,34,0,2023-10-14,2023-10-14,3.734873500418312,FluSight-baseline,5.31303973154949,0.7029635931837982
FluSight-ensemble,35,0,2023-10-14,2023-10-14,2.070972235535854,FluSight-baseline,3.0993531173137825,0.6681949933251785
FluSight-ensemble,36,0,2023-10-14,2023-10-14,12.517950091106279,FluSight-baseline,16.10469403089681,0.7772858066778933
FluSight-ensemble,37,0,2023-10-14,2023-10-14,3.4500911331256088,FluSight-baseline,5.465095556281648,0.6312956649330735
FluSight-ensemble,38,0,2023-10-14,2023-10-14,1.0010476906251924,FluSight-baseline,1.364987888313666,0.7333747787769072
FluSight-ensemble,39,0,2023-10-14,2023-10-14,3.127521420443282,FluSight-baseline,6.019959330419387,0.5195253404187699
FluSight-ensemble,40,0,2023-10-14,2023-10-14,7.544663407229536,FluSight-baseline,8.550333578248827,0.8823823466282518
FluSight-ensemble,41,0,2023-10-14,2023-10-14,1.5843471186085087,FluSight-baseline,2.7484886217557825,0.5764430334793965
FluSight-ensemble,42,0,2023-10-14,2023-10-14,12.05281301910627,FluSight-baseline,13.630984554454239,0.8842217501572721
FluSight-ensemble,44,0,2023-10-14,2023-10-14,0.43179936369682126,FluSight-baseline,0.5869469500781965,0.7356701719623799
FluSight-ensemble,45,0,2023-10-14,2023-10-14,3.474999207065379,FluSight-baseline,3.5438013842747123,0.9805852050527898
FluSight-ensemble,46,0,2023-10-14,2023-10-14,1.3710799362774504,FluSight-baseline,1.5846915358936187,0.8652030412368479
FluSight-ensemble,47,0,2023-10-14,2023-10-14,6.965239956567354,FluSight-baseline,8.598758386692566,0.810028569630094
FluSight-ensemble,48,0,2023-10-14,2023-10-14,16.5209433798549,FluSight-baseline,26.711294830296122,0.6185002818027653
FluSight-ensemble,49,0,2023-10-14,2023-10-14,1.007066039843168,FluSight-baseline,1.3305795579694935,0.7568627022798866
FluSight-ensemble,50,0,2023-10-14,2023-10-14,0.5941943414336969,FluSight-baseline,0.7818216737819542,0.7600126235428648
FluSight-ensemble,51,0,2023-10-14,2023-10-14,5.987324390515896,FluSight-baseline,6.05426934832392,0.9889425207310018
FluSight-ensemble,53,0,2023-10-14,2023-10-14,21.16762128816367,FluSight-baseline,20.044629851841982,1.0560245534401071
FluSight-ensemble,54,0,2023-10-14,2023-10-14,2.354492425585683,FluSight-baseline,3.2102176695027835,0.7334370027158813
FluSight-ensemble,55,0,2023-10-14,2023-10-14,3.6522371319571945,FluSight-baseline,4.4077683095309235,0.8285909955974675
FluSight-ensemble,56,0,2023-10-14,2023-10-14,0.861222555236679,FluSight-baseline,1.1312251013814485,0.7613184627754076
FluSight-ensemble,72,0,2023-10-14,2023-10-14,7.103145236965742,FluSight-baseline,4.502364449796673,1.5776477706700354
FluSight-ensemble,US,0,2023-10-14,2023-10-14,88.22440882396903,FluSight-baseline,148.94140602992996,0.5923430641324833
FluSight-ensemble,01,0,2023-10-21,2023-10-21,3.3749125998773617,FluSight-baseline,6.142319111886773,0.5494525013111325
FluSight-ensemble,02,0,2023-10-21,2023-10-21,7.0010442477774,FluSight-baseline,6.797465187847529,1.0299492611295498
FluSight-ensemble,04,0,2023-10-21,2023-10-21,21.533940888352472,FluSight-baseline,20.173646137591806,1.0674292957000904
FluSight-ensemble,05,0,2023-10-21,2023-10-21,2.369142905648518,FluSight-baseline,3.881573066839362,0.6103563851182721
FluSight-ensemble,06,0,2023-10-21,2023-10-21,7.159919922218058,FluSight-baseline,15.369325889150193,0.465857772413592
FluSight-ensemble,08,0,2023-10-21,2023-10-21,2.523097652378659,FluSight-baseline,4.769604566567404,0.5289951435522223
FluSight-ensemble,09,0,2023-10-21,2023-10-21,2.8397039561826394,FluSight-baseline,2.708336961804402,1.0485046714020088
FluSight-ensemble,10,0,2023-10-21,2023-10-21,0.47317943866086315,FluSight-baseline,1.0455435164134257,0.45256790485778303
FluSight-ensemble,11,0,2023-10-21,2023-10-21,0.9001331199835777,FluSight-baseline,1.1260284606324327,0.7993875389952567
FluSight-ensemble,12,0,2023-10-21,2023-10-21,34.75752686829173,FluSight-baseline,35.68894651911736,0.9739017331226995
FluSight-ensemble,13,0,2023-10-21,2023-10-21,3.211599548334664,FluSight-baseline,4.372370548183744,0.7345213569944896
FluSight-ensemble,15,0,2023-10-21,2023-10-21,1.567430510364395,FluSight-baseline,1.6347229862298613,0.958835548021098
FluSight-ensemble,16,0,2023-10-21,2023-10-21,0.9425136742702557,FluSight-baseline,2.0575941133541775,0.4580658878022456
FluSight-ensemble,17,0,2023-10-21,2023-10-21,3.2687725574416926,FluSight-baseline,7.0807141307282615,0.4616444749910409
FluSight-ensemble,18,0,2023-10-21,2023-10-21,4.538151411621315,FluSight-baseline,9.479042039616049,0.47875633346227187
FluSight-ensemble,19,0,2023-10-21,2023-10-21,1.0416332127713996,FluSight-baseline,1.7810293518369975,0.5848489872988525
FluSight-ensemble,20,0,2023-10-21,2023-10-21,1.258661750378543,FluSight-baseline,2.612593385325157,0.4817671810119404
FluSight-ensemble,21,0,2023-10-21,2023-10-21,2.950221724500374,FluSight-baseline,6.09590584144972,0.48396773198825466
FluSight-ensemble,22,0,2023-10-21,2023-10-21,5.95117940267027,FluSight-baseline,6.707364842713646,0.8872604282343705
FluSight-ensemble,23,0,2023-10-21,2023-10-21,0.9982692002516171,FluSight-baseline,2.1543599372732847,0.4633715949597074
FluSight-ensemble,24,0,2023-10-21,2023-10-21,2.2167238244978127,FluSight-baseline,3.4787587310655708,0.637216891387812
FluSight-ensemble,25,0,2023-10-21,2023-10-21,2.3418779188040544,FluSight-baseline,4.764032475846498,0.49157471756905635
FluSight-ensemble,26,0,2023-10-21,2023-10-21,2.6741569210129175,FluSight-baseline,6.26074524795248,0.4271307672017922
FluSight-ensemble,27,0,2023-10-21,2023-10-21,1.0624379393551562,FluSight-baseline,2.28717090994823,0.46452057200185554
FluSight-ensemble,28,0,2023-10-21,2023-10-21,3.6310237341551312,FluSight-baseline,5.481452976094977,0.6624199368288471
FluSight-ensemble,29,0,2023-10-21,2023-10-21,3.869452003048241,FluSight-baseline,6.339990746929196,0.6103245505401452
FluSight-ensemble,30,0,2023-10-21,2023-10-21,0.42663187430548133,FluSight-baseline,0.914332426346003,0.46660477306973985
FluSight-ensemble,31,0,2023-10-21,2023-10-21,1.5686938973097155,FluSight-baseline,2.31487926340133,0.6776568964572177
FluSight-ensemble,32,0,2023-10-21,2023-10-21,1.1763668069612816,FluSight-baseline,3.0977580709285397,0.3797477982548426
FluSight-ensemble,33,0,2023-10-21,2023-10-21,0.9762270128223909,FluSight-baseline,1.5050507681381158,0.6486339421161668
FluSight-ensemble,34,0,2023-10-21,2023-10-21,8.59452504156545,FluSight-baseline,9.428523312972262,0.9115451864811797
FluSight-ensemble,35,0,2023-10-21,2023-10-21,1.6297125786170288,FluSight-baseline,3.422543262258712,0.4761700448284466
FluSight-ensemble,36,0,2023-10-21,2023-10-21,5.509981077002936,FluSight-baseline,10.852220994862122,0.5077284253252475
FluSight-ensemble,37,0,2023-10-21,2023-10-21,5.806850340982924,FluSight-baseline,11.584192671774545,0.5012736325710121
FluSight-ensemble,38,0,2023-10-21,2023-10-21,0.4336870043101672,FluSight-baseline,0.6327606156061564,0.6853887451492449
FluSight-ensemble,39,0,2023-10-21,2023-10-21,2.99497980462474,FluSight-baseline,5.911013657832228,0.506677869142854
FluSight-ensemble,40,0,2023-10-21,2023-10-21,2.8064650080740354,FluSight-baseline,6.040089573395738,0.46463963389474056
FluSight-ensemble,41,0,2023-10-21,2023-10-21,1.109052274310755,FluSight-baseline,2.898893988722495,0.38257772744545926
FluSight-ensemble,42,0,2023-10-21,2023-10-21,5.589884625465325,FluSight-baseline,8.576319473651262,0.6517812964686005
FluSight-ensemble,44,0,2023-10-21,2023-10-21,0.5537066915839348,FluSight-baseline,0.8006859230766219,0.691540435051395
FluSight-ensemble,45,0,2023-10-21,2023-10-21,3.7589317179638413,FluSight-baseline,5.686616799059297,0.6610137188399364
FluSight-ensemble,46,0,2023-10-21,2023-10-21,0.6105743614627388,FluSight-baseline,1.0286956353476584,0.5935422883916377
FluSight-ensemble,47,0,2023-10-21,2023-10-21,4.487364985913908,FluSight-baseline,7.903784618846187,0.5677488952841664
FluSight-ensemble,48,0,2023-10-21,2023-10-21,58.924064121885095,FluSight-baseline,67.24490730220344,0.8762606193666996
FluSight-ensemble,49,0,2023-10-21,2023-10-21,2.512481782894668,FluSight-baseline,2.5959047154601986,0.9678636384191237
FluSight-ensemble,50,0,2023-10-21,2023-10-21,0.8781268638919719,FluSight-baseline,0.8318964799865386,1.0555722797458902
FluSight-ensemble,51,0,2023-10-21,2023-10-21,10.636803381523595,FluSight-baseline,12.611578480197844,0.8434157071000308
FluSight-ensemble,53,0,2023-10-21,2023-10-21,21.29505403314578,FluSight-baseline,20.02198907076027,1.0635833411898457
FluSight-ensemble,54,0,2023-10-21,2023-10-21,1.112818407688547,FluSight-baseline,2.021062803019331,0.5506105035558873
FluSight-ensemble,55,0,2023-10-21,2023-10-21,2.287471533724445,FluSight-baseline,4.337050334177256,0.5274256366587411
FluSight-ensemble,56,0,2023-10-21,2023-10-21,0.7036872597474649,FluSight-baseline,1.2512767294846852,0.5623754067873262
FluSight-ensemble,72,0,2023-10-21,2023-10-21,6.693648708095882,FluSight-baseline,4.379098811205503,1.5285447980684448
FluSight-ensemble,US,0,2023-10-21,2023-10-21,127.34177202113855,FluSight-baseline,226.39712871459142,0.5624707907920181
FluSight-ensemble,01,0,2023-10-28,2023-10-28,2.7127430850947096,FluSight-baseline,4.44742084101276,0.6099587113678605
FluSight-ensemble,02,0,2023-10-28,2023-10-28,8.592562085519994,FluSight-baseline,10.561651271208364,0.8135623743745247
FluSight-ensemble,04,0,2023-10-28,2023-10-28,7.674805504401933,FluSight-baseline,15.676062543994998,0.4895875786960232
FluSight-ensemble,05,0,2023-10-28,2023-10-28,2.4714481856307806,FluSight-baseline,3.849606899503778,0.6420001444691288
FluSight-ensemble,06,0,2023-10-28,2023-10-28,8.380881962205875,FluSight-baseline,16.322563794050986,0.5134537728233857
FluSight-ensemble,08,0,2023-10-28,2023-10-28,2.511504774043284,FluSight-baseline,4.487707988732057,0.5596408635208185
FluSight-ensemble,09,0,2023-10-28,2023-10-28,1.2895114438027,FluSight-baseline,2.8787765658091367,0.4479373144543635
FluSight-ensemble,10,0,2023-10-28,2023-10-28,0.41150091212504375,FluSight-baseline,0.7638774218176956,0.5387001898103635
FluSight-ensemble,11,0,2023-10-28,2023-10-28,1.0901736908894144,FluSight-baseline,0.8153499648909531,1.3370622896086306
