Model,Location,MAPE,horizon,reference_date
CEPH-Rtrend_fluH,33,0.12121212121212122,0,2024-02-24
CEPH-Rtrend_fluH,34,0.26262626262626265,0,2024-02-24
CEPH-Rtrend_fluH,35,0.08333333333333333,0,2024-02-24
CEPH-Rtrend_fluH,36,0.0201765447667087,0,2024-02-24
CEPH-Rtrend_fluH,37,0.0625,0,2024-02-24
CEPH-Rtrend_fluH,38,0.08,0,2024-02-24
CEPH-Rtrend_fluH,39,0.23860182370820668,0,2024-02-24
CEPH-Rtrend_fluH,40,0.6568047337278107,0,2024-02-24
CEPH-Rtrend_fluH,41,0.48314606741573035,0,2024-02-24
CEPH-Rtrend_fluH,42,0.034482758620689655,0,2024-02-24
CEPH-Rtrend_fluH,44,0.058823529411764705,0,2024-02-24
CEPH-Rtrend_fluH,45,0.0,0,2024-02-24
CEPH-Rtrend_fluH,46,0.35714285714285715,0,2024-02-24
CEPH-Rtrend_fluH,47,0.15422885572139303,0,2024-02-24
CEPH-Rtrend_fluH,48,0.38944723618090454,0,2024-02-24
CEPH-Rtrend_fluH,49,0.6666666666666666,0,2024-02-24
CEPH-Rtrend_fluH,50,0.23076923076923078,0,2024-02-24
CEPH-Rtrend_fluH,51,0.11594202898550725,0,2024-02-24
CEPH-Rtrend_fluH,53,0.29896907216494845,0,2024-02-24
CEPH-Rtrend_fluH,54,0.294478527607362,0,2024-02-24
CEPH-Rtrend_fluH,55,0.046948356807511735,0,2024-02-24
CEPH-Rtrend_fluH,56,0.4444444444444444,0,2024-02-24
CEPH-Rtrend_fluH,US,0.12898923940034948,0,2024-02-24
CEPH-Rtrend_fluH,01,0.19753086419753085,0,2024-03-02
CEPH-Rtrend_fluH,02,0.36363636363636365,0,2024-03-02
CEPH-Rtrend_fluH,04,0.07692307692307693,0,2024-03-02
CEPH-Rtrend_fluH,05,0.1223021582733813,0,2024-03-02
CEPH-Rtrend_fluH,06,0.18796992481203006,0,2024-03-02
CEPH-Rtrend_fluH,08,0.03225806451612903,0,2024-03-02
CEPH-Rtrend_fluH,09,0.2641509433962264,0,2024-03-02
CEPH-Rtrend_fluH,10,0.696969696969697,0,2024-03-02
CEPH-Rtrend_fluH,11,0.13333333333333333,0,2024-03-02
CEPH-Rtrend_fluH,12,0.14312267657992564,0,2024-03-02
CEPH-Rtrend_fluH,13,0.43842364532019706,0,2024-03-02
CEPH-Rtrend_fluH,15,0.75,0,2024-03-02
CEPH-Rtrend_fluH,16,0.9016393442622951,0,2024-03-02
CEPH-Rtrend_fluH,17,0.3323262839879154,0,2024-03-02
CEPH-Rtrend_fluH,18,0.14871794871794872,0,2024-03-02
CEPH-Rtrend_fluH,19,0.4888888888888889,0,2024-03-02
CEPH-Rtrend_fluH,20,0.21839080459770116,0,2024-03-02
CEPH-Rtrend_fluH,21,0.12142857142857143,0,2024-03-02
CEPH-Rtrend_fluH,22,0.16883116883116883,0,2024-03-02
CEPH-Rtrend_fluH,23,0.078125,0,2024-03-02
CEPH-Rtrend_fluH,24,0.4943181818181818,0,2024-03-02
CEPH-Rtrend_fluH,25,0.7204724409448819,0,2024-03-02
CEPH-Rtrend_fluH,26,0.1111111111111111,0,2024-03-02
CEPH-Rtrend_fluH,27,0.17582417582417584,0,2024-03-02
CEPH-Rtrend_fluH,28,0.40298507462686567,0,2024-03-02
CEPH-Rtrend_fluH,29,0.06306306306306306,0,2024-03-02
CEPH-Rtrend_fluH,30,0.4444444444444444,0,2024-03-02
CEPH-Rtrend_fluH,31,0.3473684210526316,0,2024-03-02
CEPH-Rtrend_fluH,32,0.42857142857142855,0,2024-03-02
CEPH-Rtrend_fluH,33,0.3333333333333333,0,2024-03-02
CEPH-Rtrend_fluH,34,0.3848396501457726,0,2024-03-02
CEPH-Rtrend_fluH,35,0.26229508196721313,0,2024-03-02
CEPH-Rtrend_fluH,36,0.06080206985769728,0,2024-03-02
CEPH-Rtrend_fluH,37,0.21875,0,2024-03-02
CEPH-Rtrend_fluH,38,0.13636363636363635,0,2024-03-02
CEPH-Rtrend_fluH,39,0.10204081632653061,0,2024-03-02
CEPH-Rtrend_fluH,40,0.4860335195530726,0,2024-03-02
CEPH-Rtrend_fluH,41,0.0,0,2024-03-02
CEPH-Rtrend_fluH,42,0.20588235294117646,0,2024-03-02
CEPH-Rtrend_fluH,44,0.18518518518518517,0,2024-03-02
CEPH-Rtrend_fluH,45,0.21495327102803738,0,2024-03-02
CEPH-Rtrend_fluH,46,0.21739130434782608,0,2024-03-02
CEPH-Rtrend_fluH,47,0.17796610169491525,0,2024-03-02
CEPH-Rtrend_fluH,48,0.5215782983970407,0,2024-03-02
CEPH-Rtrend_fluH,49,0.5294117647058824,0,2024-03-02
CEPH-Rtrend_fluH,50,0.36666666666666664,0,2024-03-02
CEPH-Rtrend_fluH,51,0.1461187214611872,0,2024-03-02
CEPH-Rtrend_fluH,53,0.24,0,2024-03-02
CEPH-Rtrend_fluH,54,0.143646408839779,0,2024-03-02
CEPH-Rtrend_fluH,55,0.325,0,2024-03-02
CEPH-Rtrend_fluH,56,0.44,0,2024-03-02
CEPH-Rtrend_fluH,US,0.22385575589459084,0,2024-03-02
CEPH-Rtrend_fluH,01,0.21176470588235294,0,2024-03-09
CEPH-Rtrend_fluH,02,0.6,0,2024-03-09
CEPH-Rtrend_fluH,04,0.296,0,2024-03-09
CEPH-Rtrend_fluH,05,0.008097165991902834,0,2024-03-09
CEPH-Rtrend_fluH,06,0.06763285024154589,0,2024-03-09
CEPH-Rtrend_fluH,08,0.1875,0,2024-03-09
CEPH-Rtrend_fluH,09,0.26666666666666666,0,2024-03-09
CEPH-Rtrend_fluH,10,0.038461538461538464,0,2024-03-09
CEPH-Rtrend_fluH,11,0.6666666666666666,0,2024-03-09
CEPH-Rtrend_fluH,12,0.21082089552238806,0,2024-03-09
CEPH-Rtrend_fluH,13,0.07692307692307693,0,2024-03-09
CEPH-Rtrend_fluH,15,1.1111111111111112,0,2024-03-09
CEPH-Rtrend_fluH,16,0.37142857142857144,0,2024-03-09
CEPH-Rtrend_fluH,17,0.13857677902621723,0,2024-03-09
CEPH-Rtrend_fluH,18,0.37922705314009664,0,2024-03-09
CEPH-Rtrend_fluH,19,0.028089887640449437,0,2024-03-09
CEPH-Rtrend_fluH,20,0.2857142857142857,0,2024-03-09
CEPH-Rtrend_fluH,21,0.3157894736842105,0,2024-03-09
CEPH-Rtrend_fluH,22,0.16363636363636364,0,2024-03-09
CEPH-Rtrend_fluH,23,0.08,0,2024-03-09
CEPH-Rtrend_fluH,24,0.047058823529411764,0,2024-03-09
CEPH-Rtrend_fluH,25,0.09701492537313433,0,2024-03-09
CEPH-Rtrend_fluH,26,0.04465334900117509,0,2024-03-09
CEPH-Rtrend_fluH,27,0.040229885057471264,0,2024-03-09
CEPH-Rtrend_fluH,28,0.06557377049180328,0,2024-03-09
CEPH-Rtrend_fluH,29,0.03431372549019608,0,2024-03-09
CEPH-Rtrend_fluH,30,0.03571428571428571,0,2024-03-09
CEPH-Rtrend_fluH,31,0.06976744186046512,0,2024-03-09
CEPH-Rtrend_fluH,32,0.3488372093023256,0,2024-03-09
CEPH-Rtrend_fluH,33,0.030303030303030304,0,2024-03-09
CEPH-Rtrend_fluH,34,0.17647058823529413,0,2024-03-09
CEPH-Rtrend_fluH,35,0.37662337662337664,0,2024-03-09
CEPH-Rtrend_fluH,36,0.06375838926174497,0,2024-03-09
CEPH-Rtrend_fluH,37,0.045454545454545456,0,2024-03-09
CEPH-Rtrend_fluH,38,0.09523809523809523,0,2024-03-09
CEPH-Rtrend_fluH,39,0.1476725521669342,0,2024-03-09
CEPH-Rtrend_fluH,40,0.35359116022099446,0,2024-03-09
CEPH-Rtrend_fluH,41,0.13924050632911392,0,2024-03-09
CEPH-Rtrend_fluH,42,0.0547945205479452,0,2024-03-09
CEPH-Rtrend_fluH,44,0.17391304347826086,0,2024-03-09
CEPH-Rtrend_fluH,45,0.13402061855670103,0,2024-03-09
CEPH-Rtrend_fluH,46,0.2702702702702703,0,2024-03-09
CEPH-Rtrend_fluH,47,0.2872340425531915,0,2024-03-09
CEPH-Rtrend_fluH,48,0.23861852433281006,0,2024-03-09
CEPH-Rtrend_fluH,49,0.5,0,2024-03-09
CEPH-Rtrend_fluH,50,0.1724137931034483,0,2024-03-09
CEPH-Rtrend_fluH,51,0.0,0,2024-03-09
CEPH-Rtrend_fluH,53,0.10714285714285714,0,2024-03-09
CEPH-Rtrend_fluH,54,0.027972027972027972,0,2024-03-09
CEPH-Rtrend_fluH,55,0.1218274111675127,0,2024-03-09
CEPH-Rtrend_fluH,56,0.26666666666666666,0,2024-03-09
CEPH-Rtrend_fluH,US,0.04683020070086014,0,2024-03-09
CEPH-Rtrend_fluH,01,0.12307692307692308,0,2024-03-16
CEPH-Rtrend_fluH,02,0.1111111111111111,0,2024-03-16
CEPH-Rtrend_fluH,04,0.21641791044776118,0,2024-03-16
CEPH-Rtrend_fluH,05,0.03684210526315789,0,2024-03-16
CEPH-Rtrend_fluH,06,0.1595744680851064,0,2024-03-16
CEPH-Rtrend_fluH,08,0.4166666666666667,0,2024-03-16
CEPH-Rtrend_fluH,09,0.5252525252525253,0,2024-03-16
CEPH-Rtrend_fluH,10,0.6666666666666666,0,2024-03-16
CEPH-Rtrend_fluH,11,1.0714285714285714,0,2024-03-16
CEPH-Rtrend_fluH,12,0.17054263565891473,0,2024-03-16
CEPH-Rtrend_fluH,13,0.18627450980392157,0,2024-03-16
CEPH-Rtrend_fluH,15,0.4444444444444444,0,2024-03-16
CEPH-Rtrend_fluH,16,0.16176470588235295,0,2024-03-16
CEPH-Rtrend_fluH,17,0.12,0,2024-03-16
CEPH-Rtrend_fluH,18,0.05454545454545454,0,2024-03-16
CEPH-Rtrend_fluH,19,0.3130434782608696,0,2024-03-16
CEPH-Rtrend_fluH,20,0.15789473684210525,0,2024-03-16
CEPH-Rtrend_fluH,21,0.007042253521126761,0,2024-03-16
CEPH-Rtrend_fluH,22,0.1,0,2024-03-16
CEPH-Rtrend_fluH,23,0.06060606060606061,0,2024-03-16
CEPH-Rtrend_fluH,24,0.41228070175438597,0,2024-03-16
CEPH-Rtrend_fluH,25,0.006191950464396285,0,2024-03-16
CEPH-Rtrend_fluH,26,0.1335559265442404,0,2024-03-16
CEPH-Rtrend_fluH,27,0.036585365853658534,0,2024-03-16
CEPH-Rtrend_fluH,28,0.34545454545454546,0,2024-03-16
CEPH-Rtrend_fluH,29,0.19572953736654805,0,2024-03-16
CEPH-Rtrend_fluH,30,0.17142857142857143,0,2024-03-16
CEPH-Rtrend_fluH,31,0.13043478260869565,0,2024-03-16
CEPH-Rtrend_fluH,32,0.2,0,2024-03-16
CEPH-Rtrend_fluH,33,0.3157894736842105,0,2024-03-16
CEPH-Rtrend_fluH,34,0.10550458715596331,0,2024-03-16
CEPH-Rtrend_fluH,35,0.9555555555555556,0,2024-03-16
CEPH-Rtrend_fluH,36,0.03864734299516908,0,2024-03-16
CEPH-Rtrend_fluH,37,0.02127659574468085,0,2024-03-16
CEPH-Rtrend_fluH,38,0.4827586206896552,0,2024-03-16
CEPH-Rtrend_fluH,39,0.2605042016806723,0,2024-03-16
CEPH-Rtrend_fluH,40,0.14388489208633093,0,2024-03-16
CEPH-Rtrend_fluH,41,0.07352941176470588,0,2024-03-16
CEPH-Rtrend_fluH,42,0.1951219512195122,0,2024-03-16
CEPH-Rtrend_fluH,44,0.3333333333333333,0,2024-03-16
CEPH-Rtrend_fluH,45,0.05405405405405406,0,2024-03-16
CEPH-Rtrend_fluH,46,0.37209302325581395,0,2024-03-16
CEPH-Rtrend_fluH,47,0.08527131782945736,0,2024-03-16
CEPH-Rtrend_fluH,48,0.3475836431226766,0,2024-03-16
CEPH-Rtrend_fluH,49,0.07692307692307693,0,2024-03-16
CEPH-Rtrend_fluH,50,0.041666666666666664,0,2024-03-16
CEPH-Rtrend_fluH,51,0.39552238805970147,0,2024-03-16
CEPH-Rtrend_fluH,53,0.5411764705882353,0,2024-03-16
CEPH-Rtrend_fluH,54,0.0891089108910891,0,2024-03-16
CEPH-Rtrend_fluH,55,0.12568306010928962,0,2024-03-16
CEPH-Rtrend_fluH,56,0.09090909090909091,0,2024-03-16
CEPH-Rtrend_fluH,US,0.018561484918793503,0,2024-03-16
CEPH-Rtrend_fluH,01,0.0,0,2024-03-23
CEPH-Rtrend_fluH,02,0.4,0,2024-03-23
CEPH-Rtrend_fluH,04,0.12264150943396226,0,2024-03-23
CEPH-Rtrend_fluH,05,0.33495145631067963,0,2024-03-23
CEPH-Rtrend_fluH,06,0.21142857142857144,0,2024-03-23
CEPH-Rtrend_fluH,08,0.041237113402061855,0,2024-03-23
CEPH-Rtrend_fluH,09,0.024096385542168676,0,2024-03-23
CEPH-Rtrend_fluH,10,0.125,0,2024-03-23
CEPH-Rtrend_fluH,11,0.5,0,2024-03-23
CEPH-Rtrend_fluH,12,0.04728132387706856,0,2024-03-23
CEPH-Rtrend_fluH,13,0.08641975308641975,0,2024-03-23
CEPH-Rtrend_fluH,15,1.6666666666666667,0,2024-03-23
CEPH-Rtrend_fluH,16,0.01818181818181818,0,2024-03-23
CEPH-Rtrend_fluH,17,0.009433962264150943,0,2024-03-23
CEPH-Rtrend_fluH,18,0.1839080459770115,0,2024-03-23
CEPH-Rtrend_fluH,19,0.05319148936170213,0,2024-03-23
CEPH-Rtrend_fluH,20,0.6212121212121212,0,2024-03-23
CEPH-Rtrend_fluH,21,0.2868217054263566,0,2024-03-23
CEPH-Rtrend_fluH,22,0.09090909090909091,0,2024-03-23
CEPH-Rtrend_fluH,23,0.15384615384615385,0,2024-03-23
CEPH-Rtrend_fluH,24,0.02666666666666667,0,2024-03-23
CEPH-Rtrend_fluH,25,0.0375,0,2024-03-23
CEPH-Rtrend_fluH,26,0.28679245283018867,0,2024-03-23
CEPH-Rtrend_fluH,27,0.06015037593984962,0,2024-03-23
CEPH-Rtrend_fluH,28,0.06666666666666667,0,2024-03-23
CEPH-Rtrend_fluH,29,0.2552083333333333,0,2024-03-23
CEPH-Rtrend_fluH,30,0.47619047619047616,0,2024-03-23
CEPH-Rtrend_fluH,31,0.05,0,2024-03-23
CEPH-Rtrend_fluH,32,0.15384615384615385,0,2024-03-23
CEPH-Rtrend_fluH,33,0.48,0,2024-03-23
CEPH-Rtrend_fluH,34,0.17222222222222222,0,2024-03-23
CEPH-Rtrend_fluH,35,0.40350877192982454,0,2024-03-23
CEPH-Rtrend_fluH,36,0.12359550561797752,0,2024-03-23
CEPH-Rtrend_fluH,37,0.24096385542168675,0,2024-03-23
CEPH-Rtrend_fluH,38,0.1,0,2024-03-23
CEPH-Rtrend_fluH,39,0.27759197324414714,0,2024-03-23
CEPH-Rtrend_fluH,40,0.09574468085106383,0,2024-03-23
CEPH-Rtrend_fluH,41,0.4536082474226804,0,2024-03-23
CEPH-Rtrend_fluH,42,0.14492753623188406,0,2024-03-23
CEPH-Rtrend_fluH,44,0.23076923076923078,0,2024-03-23
CEPH-Rtrend_fluH,45,0.015151515151515152,0,2024-03-23
CEPH-Rtrend_fluH,46,0.3898305084745763,0,2024-03-23
CEPH-Rtrend_fluH,47,0.30708661417322836,0,2024-03-23
CEPH-Rtrend_fluH,48,0.06281407035175879,0,2024-03-23
CEPH-Rtrend_fluH,49,0.5454545454545454,0,2024-03-23
CEPH-Rtrend_fluH,50,0.1111111111111111,0,2024-03-23
CEPH-Rtrend_fluH,51,0.2740740740740741,0,2024-03-23
CEPH-Rtrend_fluH,53,0.04938271604938271,0,2024-03-23
CEPH-Rtrend_fluH,54,0.225,0,2024-03-23
CEPH-Rtrend_fluH,55,0.07575757575757576,0,2024-03-23
CEPH-Rtrend_fluH,56,0.4,0,2024-03-23
CEPH-Rtrend_fluH,US,0.0756323359232931,0,2024-03-23
CEPH-Rtrend_fluH,01,0.2833333333333333,0,2024-03-30
CEPH-Rtrend_fluH,02,0.375,0,2024-03-30
CEPH-Rtrend_fluH,04,0.061855670103092786,0,2024-03-30
CEPH-Rtrend_fluH,05,0.13414634146341464,0,2024-03-30
CEPH-Rtrend_fluH,06,0.2111111111111111,0,2024-03-30
CEPH-Rtrend_fluH,08,0.2647058823529412,0,2024-03-30
CEPH-Rtrend_fluH,09,0.3707865168539326,0,2024-03-30
CEPH-Rtrend_fluH,10,0.26666666666666666,0,2024-03-30
CEPH-Rtrend_fluH,11,0.2777777777777778,0,2024-03-30
CEPH-Rtrend_fluH,12,0.1485148514851485,0,2024-03-30
CEPH-Rtrend_fluH,13,0.203125,0,2024-03-30
CEPH-Rtrend_fluH,15,0.0,0,2024-03-30
CEPH-Rtrend_fluH,16,0.044444444444444446,0,2024-03-30
CEPH-Rtrend_fluH,17,0.09950248756218906,0,2024-03-30
CEPH-Rtrend_fluH,18,0.42857142857142855,0,2024-03-30
CEPH-Rtrend_fluH,19,0.2777777777777778,0,2024-03-30
CEPH-Rtrend_fluH,20,0.2727272727272727,0,2024-03-30
CEPH-Rtrend_fluH,21,0.31666666666666665,0,2024-03-30
CEPH-Rtrend_fluH,22,0.5319148936170213,0,2024-03-30
CEPH-Rtrend_fluH,23,0.13043478260869565,0,2024-03-30
CEPH-Rtrend_fluH,24,0.39473684210526316,0,2024-03-30
CEPH-Rtrend_fluH,25,0.14912280701754385,0,2024-03-30
CEPH-Rtrend_fluH,26,0.25239005736137665,0,2024-03-30
CEPH-Rtrend_fluH,27,0.11290322580645161,0,2024-03-30
CEPH-Rtrend_fluH,28,0.2765957446808511,0,2024-03-30
CEPH-Rtrend_fluH,29,0.3160621761658031,0,2024-03-30
CEPH-Rtrend_fluH,30,0.6896551724137931,0,2024-03-30
CEPH-Rtrend_fluH,31,0.0196078431372549,0,2024-03-30
CEPH-Rtrend_fluH,32,0.46153846153846156,0,2024-03-30
CEPH-Rtrend_fluH,33,0.058823529411764705,0,2024-03-30
CEPH-Rtrend_fluH,34,0.26595744680851063,0,2024-03-30
CEPH-Rtrend_fluH,35,0.3333333333333333,0,2024-03-30
CEPH-Rtrend_fluH,36,0.28388746803069054,0,2024-03-30
CEPH-Rtrend_fluH,37,0.32954545454545453,0,2024-03-30
CEPH-Rtrend_fluH,38,0.5161290322580645,0,2024-03-30
CEPH-Rtrend_fluH,39,0.36065573770491804,0,2024-03-30
CEPH-Rtrend_fluH,40,0.31868131868131866,0,2024-03-30
CEPH-Rtrend_fluH,41,0.46875,0,2024-03-30
CEPH-Rtrend_fluH,42,0.03745318352059925,0,2024-03-30
CEPH-Rtrend_fluH,44,0.5714285714285714,0,2024-03-30
CEPH-Rtrend_fluH,45,0.14285714285714285,0,2024-03-30
