location,reference_date,decrease,increase,stable
01,2024-11-30,0.0031264882825542,0.2004573632328721,0.7964161484845735
01,2024-12-07,0.0190563932335681,0.2185929529761087,0.7623506537903231
01,2024-12-14,0.0452373960473644,0.3866399255812038,0.5681226783714317
01,2024-12-21,0.0076840792404823,0.8876983416680333,0.1046175790914842
01,2024-12-28,0.6578095913317189,0.1506504614511316,0.1915399472171493
01,2025-01-04,0.847570506051948,0.1033838179338157,0.0490456760142362
01,2025-01-11,0.9257780023806527,0.0464550301478354,0.0277669674715117
01,2025-01-18,0.8405214792024451,0.0970869382726661,0.0623915825248886
01,2025-02-01,0.7363028537975392,0.190012289255293,0.0736848569471675
01,2025-02-08,0.7765001017722603,0.1628187338666106,0.0606811643611289
01,2025-02-15,0.7392433543227723,0.1892262873501917,0.0715303583270359
01,2025-02-22,0.5006252972241138,0.36529541850483016,0.1340792842710558
01,2025-03-08,0.41933468155846476,0.42294191816069926,0.157723400280836
01,2025-03-15,0.6518699627102251,0.2083918624510463,0.1397381748387285
01,2025-03-22,0.7205787329869477,0.1498235893778058,0.1295976776352463
01,2025-03-29,0.5938810857060876,0.1984570953477497,0.2076618189461626
01,2025-04-05,0.6024319960663305,0.1852836032897027,0.2122844006439667
01,2025-04-12,0.4060020886437652,0.196079648825704,0.3979182625305307
01,2025-04-19,0.1252522488624007,0.2936836380360717,0.5810641131015275
01,2025-04-26,0.126698487180604,0.3744091990569234,0.4988923137624724
01,2025-05-17,0.0538803760395842,0.209367016404301,0.7367526075561146
01,2025-05-24,0.0966882029039082,0.2992752222173963,0.6040365748786954
01,2025-05-31,0.0656113461612344,0.1820285125846663,0.7523601412540992
02,2024-11-30,0.0090741326993666,0.0035768768014798,0.9873489904991536
02,2024-12-07,0.0038565168509078,0.0009767398398308176,0.9951667433092612
02,2024-12-14,0.0011044692517665463,0.0038518155427558,0.9950437152054776
02,2024-12-21,0.0038368210329172998,0.0012261523077597867,0.9949370266593228
02,2024-12-28,0.0009744378399191677,0.0043570814139895,0.9946684807460912
02,2025-01-04,0.0148436962227515,0.09841757274584,0.8867387310314083
02,2025-01-11,0.49610477854670165,0.054218355544513,0.4496768659087852
02,2025-01-18,0.1279953406174738,0.154815606997102,0.7171890523854241
02,2025-02-01,0.0585294440198527,0.1157455815799099,0.8257249744002372
02,2025-02-08,0.0607808140572491,0.14005605253025188,0.7991631334124989
02,2025-02-15,0.0812393952520095,0.1090611514419379,0.8096994533060524
02,2025-02-22,0.2173693621552311,0.09655947800459119,0.6860711598401776
02,2025-03-08,0.2481773072562643,0.1150109383924002,0.6368117543513354
02,2025-03-15,0.3105961921879391,0.1056133365011428,0.5837904713109179
02,2025-03-22,0.13922669067562898,0.1096792597835356,0.7510940495408354
02,2025-03-29,0.0,0.0107478758035917,0.9892521241964082
02,2025-04-05,0.09050956038357111,0.0875458292563008,0.821944610360128
02,2025-04-12,0.0,0.0239474266964132,0.9760525733035867
02,2025-04-19,0.0034456716780772684,0.0340462728687026,0.96250805545322
02,2025-04-26,0.0,0.0330476461588632,0.9669523538411366
02,2025-05-17,0.0001281041209174,0.0025613150040418,0.9973105808750408
02,2025-05-24,2.1829507243907703e-06,0.0077151655767770996,0.9922826514724984
02,2025-05-31,0.0,0.0141099655956533,0.9858900344043466
04,2024-11-30,0.0602027550397354,0.8151395127357697,0.1246577322244947
04,2024-12-07,0.0629179291141748,0.8410818555355017,0.0960002153503232
04,2024-12-14,0.2501027647419935,0.6138609906373753,0.136036244620631
04,2024-12-21,0.3673700239635045,0.4956903588509153,0.1369396171855801
04,2024-12-28,0.5669977758507295,0.20022992330115322,0.232772300848117
04,2025-01-04,0.6116501745577734,0.36999283791525606,0.0183569875269703
04,2025-01-11,0.6206968802482133,0.3628660635005355,0.016437056251251
04,2025-01-18,0.7512595267504121,0.2301432750989807,0.018597198150607
04,2025-02-01,0.4977332617327209,0.4648028376187095,0.0374639006485695
04,2025-02-08,0.5583028461719252,0.41121921291265506,0.0304779409154195
04,2025-02-15,0.46328964294258546,0.4946735348965174,0.0420368221608971
04,2025-02-22,0.5728649620454607,0.3940360256469858,0.0330990123075535
04,2025-03-08,0.6029749017365185,0.3623656821462409,0.0346594161172404
04,2025-03-15,0.5197230212663155,0.4388196574962307,0.0414573212374537
04,2025-03-22,0.5307527042690798,0.4223707342594265,0.0468765614714934
04,2025-03-29,0.5008073805180033,0.44689817483939925,0.0522944446425973
04,2025-04-05,0.5133331823393514,0.4255697837596909,0.0610970339009574
04,2025-04-12,0.4485310128841608,0.46324653966866247,0.0882224474471767
04,2025-04-19,0.4044525485030381,0.48382454276617093,0.1117229087307908
04,2025-04-26,0.3781323803713199,0.5209504595881352,0.1009171600405447
04,2025-05-17,0.3964270245485829,0.47712679786338896,0.1264461775880279
04,2025-05-24,0.3906969054524295,0.48834826582688096,0.1209548287206893
04,2025-05-31,0.392448013289453,0.4565829170153457,0.1509690696952011
05,2024-11-30,0.0127482557625844,0.30666594995890106,0.6805857942785144
05,2024-12-07,0.0,0.1180087933919275,0.8819912066080724
05,2024-12-14,9.761614948914504e-06,0.6142818189306987,0.3857084194543523
05,2024-12-21,0.0003049436359576,0.9068374998845113,0.0928575564795309
05,2024-12-28,0.0004372048691925,0.9446111962561904,0.0549515988746171
05,2025-01-04,0.020095265739279524,0.786755079939966,0.1931496543207543
05,2025-01-11,0.2633359625438183,0.2798584597372635,0.4568055777189179
05,2025-01-18,0.0119818003407456,0.8397142401010412,0.1483039595582129
05,2025-02-01,0.0047674094741851,0.9194919939875068,0.0757405965383079
05,2025-02-08,0.7611179747328864,0.031270055319409996,0.2076119699477034
05,2025-02-15,0.9919318969915298,0.0001889142693821,0.0078791887390878
05,2025-02-22,0.9918112897751266,0.0001846806502287,0.0080040295746446
05,2025-03-08,0.7890719085596944,0.0238685962629527,0.1870594951773527
05,2025-03-15,0.2073976557900026,0.3473245852633623,0.4452777589466349
05,2025-03-22,0.2784435020713076,0.2607575450040615,0.4607989529246308
05,2025-03-29,0.1732485936450105,0.3794913063493627,0.4472601000056266
05,2025-04-05,0.6582854225507694,0.0452574616446341,0.2964571158045963
05,2025-04-12,0.2769404321590051,0.2355556176530071,0.4875039501879876
05,2025-04-19,0.2504985851151944,0.231951087158789,0.5175503277260165
05,2025-04-26,0.0869481109896878,0.47619439095636806,0.4368574980539439
05,2025-05-17,0.2101546939148968,0.3359222587984195,0.4539230472866836
05,2025-05-24,0.2394386010637668,0.35301779782109377,0.4075436011151392
05,2025-05-31,0.2486594847036592,0.3160252534062836,0.4353152618900571
06,2024-11-30,1.706848613363288e-05,0.5825526903422367,0.4174302411716296
06,2024-12-07,0.0,0.9695037757515674,0.0304962242484326
06,2024-12-14,0.0,0.9858726478025867,0.0141273521974134
06,2024-12-21,0.003392875452975,0.727142155275661,0.269464969271364
06,2024-12-28,0.0403890282366046,0.5719694556425491,0.3876415161208462
06,2025-01-04,0.6226613661463332,0.18762576821192792,0.1897128656417387
06,2025-01-11,0.8922262485896343,0.0380057519444109,0.0697679994659545
06,2025-01-18,0.8339911201262965,0.0608163850588384,0.105192494814865
06,2025-02-01,0.5794558125605827,0.2465561091680656,0.1739880782713515
06,2025-02-08,0.6920149774935701,0.16823969104865538,0.1397453314577744
06,2025-02-15,0.6142776042970464,0.2042675961695894,0.1814547995333639
06,2025-02-22,0.4862919747568451,0.2683434271136127,0.245364598129542
06,2025-03-08,0.7777468595336452,0.02962031431522371,0.1926328261511309
06,2025-03-15,0.7343243770311922,0.018937840284168336,0.2467377826846394
06,2025-03-22,0.6708809631209472,0.02490502594165926,0.3042140109373934
06,2025-03-29,0.4670398782636062,0.0224373122516925,0.5105228094847012
06,2025-04-05,0.3637946808603664,0.0161681336262858,0.6200371855133477
06,2025-04-12,0.1180364345627548,0.0419897945487445,0.8399737708885006
06,2025-04-19,0.0754081466597905,0.0596610292451566,0.8649308240950527
06,2025-04-26,0.0446519774705213,0.0291031217544089,0.9262449007750696
06,2025-05-17,3.841551367447196e-06,0.0029154943396687,0.9970806641089638
06,2025-05-24,0.0,0.0065218144310629,0.9934781855689372
06,2025-05-31,1.4912673514229284e-05,0.0150086256152734,0.9849764617112124
08,2024-11-30,0.0,0.0223662090696458,0.9776337909303542
08,2024-12-07,0.0057188300138745,0.3139000889336683,0.6803810810524571
08,2024-12-14,0.0178593118957601,0.3847371754422916,0.5974035126619482
08,2024-12-21,0.0504883961120336,0.4161978157199382,0.533313788168028
08,2024-12-28,0.0208996176975905,0.6619526345766519,0.3171477477257575
08,2025-01-04,0.618715818525928,0.2858584483304122,0.0954257331436596
08,2025-01-11,0.6525485672544811,0.27031460315267464,0.0771368295928442
08,2025-01-18,0.7211826929661659,0.200709700179102,0.0781076068547319
08,2025-02-01,0.476776774636565,0.3950165832083476,0.1282066421550873
08,2025-02-08,0.6122836935092579,0.2978777951925771,0.0898385112981648
08,2025-02-15,0.6079741817665075,0.3070031880850196,0.0850226301484727
08,2025-02-22,0.5753752203691853,0.3391004297787859,0.0855243498520286
08,2025-03-08,0.5184100769015534,0.3600460590040952,0.1215438640943513
08,2025-03-15,0.6760350995923129,0.203620931424422,0.1203439689832649
08,2025-03-22,0.575778748007039,0.24489629582877698,0.1793249561641838
08,2025-03-29,0.5050526316119226,0.24947407798100749,0.2454732904070696
08,2025-04-05,0.5773862725173491,0.1595202373547575,0.2630934901278932
08,2025-04-12,0.3988318523884742,0.2204091623955741,0.3807589852159516
08,2025-04-19,0.1816446067361764,0.17893096764126498,0.6394244256225584
08,2025-04-26,0.1057340183790624,0.2288193212212982,0.6654466603996393
08,2025-05-17,0.0642856974194462,0.17301959896223132,0.7626947036183224
08,2025-05-24,0.0,0.15872357937172082,0.8412764206282791
08,2025-05-31,0.0,0.09672633595507651,0.9032736640449236
09,2024-11-30,8.082532176529887e-05,0.7452212068663403,0.2546979678118944
09,2024-12-07,0.00015202045340671828,0.5748815821236127,0.4249663974229806
09,2024-12-14,0.00047355431599517144,0.7056206216435713,0.2939058240404334
09,2024-12-21,0.012818457806552,0.5630707162499348,0.4241108259435131
09,2024-12-28,0.0151158244020739,0.6984621888800319,0.2864219867178942
09,2025-01-04,0.2362001376903621,0.6682774209539377,0.0955224413556999
09,2025-01-11,0.4821438188146902,0.4518549192469007,0.0660012619384089
09,2025-01-18,0.5252239094686154,0.4070279590567711,0.0677481314746134
09,2025-02-01,0.5851750824052426,0.36436838722319365,0.0504565303715636
09,2025-02-08,0.6403724864811419,0.3181199119066175,0.0415076016122405
09,2025-02-15,0.6409595072773002,0.3214112336310299,0.0376292590916698
09,2025-02-22,0.6039407617831934,0.3553064425505006,0.0407527956663057
09,2025-03-08,0.5645407774403441,0.3692176570456311,0.0662415655140247
09,2025-03-15,0.459908813504291,0.4464878065560664,0.0936033799396425
09,2025-03-22,0.565690363105548,0.3250962397029123,0.1092133971915395
09,2025-03-29,0.5257792802589685,0.3430420948978749,0.1311786248431564
09,2025-04-05,0.516792437252816,0.3017441939498775,0.1814633687973063
09,2025-04-12,0.3917994421038944,0.355982139184974,0.2522184187111315
09,2025-04-19,0.3371073997999106,0.3427131499083961,0.3201794502916931
09,2025-04-26,0.2500453843477755,0.40148298183551817,0.3484716338167062
09,2025-05-17,0.0,0.1516221673346959,0.848377832665304
09,2025-05-24,0.1730933458034375,0.2231156134636256,0.6037910407329369
09,2025-05-31,0.0911546080865718,0.2224652951902982,0.6863800967231299
10,2024-11-30,5.859363510156124e-06,0.034785335448307496,0.9652088051881822
10,2024-12-07,0.0004250195156299,0.1294896152620193,0.8700853652223507
10,2024-12-14,0.0007259405739589,0.2572297796068726,0.7420442798191684
10,2024-12-21,0.0005109027647608,0.2906146872890908,0.7088744099461483
10,2024-12-28,0.2227589094438187,0.2130145483223304,0.5642265422338508
10,2025-01-04,0.5392686694124926,0.2210516768097083,0.2396796537777989
10,2025-01-11,0.8709349324938371,0.0706530357628882,0.0584120317432745
10,2025-01-18,0.8292232871358881,0.0487568234589923,0.1220198894051194
10,2025-02-01,0.6109010569611328,0.172320447865772,0.216778495173095
10,2025-02-08,0.7113665462654358,0.1630269995583554,0.1256064541762087
10,2025-02-15,0.6783801618506161,0.16940272239603318,0.1522171157533505
10,2025-02-22,0.6646852921200421,0.20979614874788868,0.1255185591320691
10,2025-03-08,0.504998264733667,0.26521237780589163,0.2297893574604411
10,2025-03-15,0.3755111343406641,0.22563244520289522,0.3988564204564405
10,2025-03-22,0.4594597498895232,0.1711611765270195,0.3693790735834571
10,2025-03-29,0.3757401594417905,0.1501620705274117,0.4740977700307975
10,2025-04-05,0.0002028792988754,0.1306817919859689,0.8691153287151556
10,2025-04-12,0.0631217101649903,0.1187662283740222,0.8181120614609874
10,2025-04-19,0.0185663741440727,0.0811861864228344,0.9002474394330928
10,2025-04-26,0.0,0.056692333000365094,0.9433076669996348
10,2025-05-17,0.0,0.0406710237114441,0.9593289762885556
10,2025-05-24,0.0,0.0149375643321992,0.9850624356678008
10,2025-05-31,0.0,0.0167752141554693,0.9832247858445308
11,2024-11-30,0.0,0.017401327251111,0.9825986727488888
11,2024-12-07,0.0,0.061850611649320306,0.9381493883506796
11,2024-12-14,0.0,0.0090200245501636,0.9909799754498364
11,2024-12-21,0.0,0.0662246553393522,0.9337753446606476
11,2024-12-28,6.206897223428457e-06,0.3400214577999164,0.6599723353028601
11,2025-01-04,0.0296913137006158,0.0979320662284278,0.8723766200709562
11,2025-01-11,0.9051919943312794,1.0644063102804857e-05,0.0947973616056178
11,2025-01-18,0.4166692042363359,0.0021298310540669,0.5812009647095969
11,2025-02-01,1.0,0.0,0.0
11,2025-02-08,0.9999851618093804,0.0,1.483819061955816e-05
11,2025-02-15,0.9988010132557626,0.0,0.0011989867442373
11,2025-02-22,0.0121096284779477,0.231977077215736,0.755913294306316
11,2025-03-08,0.9103338452659328,1.1589585319549123e-05,0.0896545651487475
11,2025-03-15,0.2435660083030294,0.0138414395005077,0.7425925521964628
11,2025-03-22,0.9983647642730626,0.0,0.0016352357269371
11,2025-03-29,0.3565105492646753,0.0042768906691405,0.6392125600661841
11,2025-04-05,0.4613049946735015,0.0021083897615203004,0.5365866155649781
11,2025-04-12,0.2805170980182981,0.005924035740343499,0.7135588662413582
11,2025-04-19,0.0366349182575201,0.13057142605688168,0.832793655685598
11,2025-04-26,0.1184537329069477,0.1397423838293263,0.7418038832637259
11,2025-05-17,0.0427982278124535,0.1158986620933064,0.84130311009424
11,2025-05-24,0.129517643573339,0.1280713781968624,0.7424109782297985
