reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2023-03-04,wk inc flu hosp,2023-03-04,01,point,nan,34.97340403779028,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.01,11.737415691859496,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.025,14.448567549683748,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.05,17.046231705840956,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.1,20.359520488492628,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.15,22.794495542252843,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.2,24.84777688385873,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.25,26.694406131349833,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.3,28.42088267920825,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.35,30.0791569451072,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.4,31.70538458206535,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.45,33.328231002144854,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.5,34.97340403779028,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.55,36.666802932582726,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.6,38.437443636998054,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.65,40.32106990065548,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.7,42.365697251260976,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.75,44.64157708618223,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.8,47.26174503434567,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.85,50.431677673888075,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.9,54.600173162953894,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.95,61.15522398281709,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.975,67.21360861417975,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,01,quantile,0.99,74.704406847516,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,point,nan,3.968896246636842,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.01,0.0,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.025,0.0,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.05,0.0,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.1,0.1604809327761338,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.15,0.7219900698117252,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.2,1.2285782006865724,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.25,1.7033936287300395,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.3,2.1601490358776183,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.35,2.6082057633345292,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.4,3.054820938267543,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.45,3.506327417648312,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.5,3.9688962466368416,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.55,4.449173553363129,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.6,4.954979353271597,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.65,5.49626907923403,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.7,6.086689810083791,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.75,6.746435884611082,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.8,7.508175881547027,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.85,8.431384510394986,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.9,9.64580498146378,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.95,11.551107126138382,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.975,13.302649058545756,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,02,quantile,0.99,15.451366912648645,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,point,nan,42.612793017944746,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.01,13.688631578107614,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.025,17.048718895659366,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.05,20.27681660227173,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.1,24.401244254270424,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.15,27.435080171618512,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.2,29.994216790259554,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.25,32.29604643930862,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.3,34.44807967446701,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.35,36.51491113179984,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.4,38.54149910919912,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.45,40.56347902400197,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.5,42.612793017944746,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.55,44.72159906251209,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.6,46.92589864117989,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.65,49.27000999118432,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.7,51.81343007472441,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.75,54.643160528072976,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.8,57.89911553899899,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.85,61.8354956499257,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.9,67.00717634900552,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.95,75.12872296128738,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.975,82.62282181497454,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,04,quantile,0.99,91.87283209330506,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,point,nan,26.21990594602113,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.01,7.219728348904962,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.025,9.320901053468775,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.05,11.37444977186534,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.1,14.039825681209734,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.15,16.02614233633278,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.2,17.71668836049417,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.25,19.248020663519775,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.3,20.6882814259984,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.35,22.07886040699463,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.4,23.44896816132528,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.45,24.822150861437635,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.5,26.21990594602113,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.55,27.664263748540176,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.6,29.180265887072423,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.65,30.799106188512255,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.7,32.56302604423476,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.75,34.53417709894743,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.8,36.81296390459918,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.85,39.582468503012336,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.9,43.24369950864318,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.95,49.04094149761285,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.975,54.43745387691805,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,05,quantile,0.99,61.15487703073707,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,point,nan,78.66,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.01,12.725835752338329,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.025,19.05362331278539,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.05,25.62696939943544,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.1,34.567674922622224,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.15,41.45578992425362,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.2,47.437031514572375,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.25,52.933716294432614,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.3,58.16231563200378,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.35,63.25796331919125,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.4,68.31897006783343,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.45,73.42723211491487,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.5,78.65999999999998,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.55,84.09876216337092,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.6,89.83829509086198,0,MIGHTE-Nsemble
2023-03-04,wk inc flu hosp,2023-03-04,06,quantile,0.65,95.99863417747352,0,MIGHTE-Nsemble
