reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2023-02-04,wk inc flu hosp,2023-02-04,01,point,nan,32.68964401571761,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.01,10.552623235986218,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.025,13.109667649752742,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.05,15.568921303067068,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.1,18.71604870493135,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.15,21.035008091783176,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.2,22.993873895075644,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.25,24.757961086016337,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.3,26.409110130983176,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.35,27.996575050850133,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.4,29.554722307757153,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.45,31.110881639077206,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.5,32.68964401571761,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.55,34.31586248131305,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.6,36.01745686384517,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.65,37.82889327718425,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.7,39.79654150276689,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.75,41.98831715532784,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.8,44.51357961828481,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.85,47.57123649821307,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.9,51.59595937638309,0,MIGHTE-Nsemble
2023-02-04,wk inc flu hosp,2023-02-04,01,quantile,0.95,57.93284234335256,0,MIGHTE-Nsemble
