reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-11-26,wk inc flu hosp,2022-11-26,01,point,nan,171.91209454140068,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.01,101.43340579311302,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.025,111.03911148938371,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.05,119.7335648090136,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.1,130.26487000802493,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.15,137.6825537655386,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.2,143.7600127365924,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.25,149.10389062744844,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.3,154.00607864014904,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.35,158.63657715560453,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.4,163.10921436394452,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.45,167.51002851882347,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.5,171.91209454140065,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.55,176.38506771208927,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.6,181.00318941211816,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.65,185.85430242519791,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.7,191.05292044529995,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.75,196.76305133371253,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.8,203.2446081880136,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.85,210.9646391634036,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.9,220.93291202722068,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.95,236.235955721206,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.975,250.02737998387667,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,01,quantile,0.99,266.67762968630694,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,point,nan,20.72209336324936,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.01,10.598452102391269,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.025,12.025023602050643,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.05,13.303769117782023,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.1,14.836279802390417,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.15,15.90484312720544,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.2,16.773683176532565,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.25,17.532740867974248,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.3,18.225062028677417,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.35,18.87553902054491,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.4,19.500672752308073,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.45,20.112766538899965,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.5,20.722093363249357,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.55,21.33826138893673,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.6,21.97132236077135,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.65,22.632977790739567,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.7,23.338286028393995,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.75,24.10860440415762,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.8,24.977530819361405,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.85,26.005080129854644,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.9,27.320279778934804,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.95,29.314840916879405,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.975,31.088053719321373,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,02,quantile,0.99,33.199630532604814,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,point,nan,445.9288298530749,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.01,279.94829733662414,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.025,303.06553603708153,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.05,323.83154982121056,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.1,348.8028935972601,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.15,366.2817556702956,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.2,380.5398191815907,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.25,393.0326600841158,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.3,404.4581594220506,0,MIGHTE-Nsemble
2022-11-26,wk inc flu hosp,2022-11-26,04,quantile,0.35,415.2210721649793,0,MIGHTE-Nsemble
