reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-12-17,wk inc flu hosp,2022-12-17,01,point,nan,167.9309012966853,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.01,98.5643221688551,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.025,108.00445397789086,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.05,116.55359282717532,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.1,126.91405426174364,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.15,134.21448918890735,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.2,140.19763294722694,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.25,145.45980421484066,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.3,150.2879964085326,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.35,154.8494046833296,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.4,159.25601946376534,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.45,163.59252902919687,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.5,167.93090129668528,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.55,172.33977667895223,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.6,176.89235552995888,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.65,181.67528938856285,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.7,186.80157952783603,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.75,192.4331097423461,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.8,198.82647481345097,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.85,206.4428253273314,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.9,216.279302231736,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.95,231.3842712712861,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.975,245.00127165859385,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,01,quantile,0.99,261.4456767518273,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,point,nan,87.20506601189742,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.01,68.34189170365681,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.025,71.19300299553773,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.05,73.68134674752385,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.1,76.59150716011291,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.15,78.57977588963642,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.2,80.17415709366733,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.25,81.55195163854246,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.3,82.79706284764944,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.35,83.95741952535963,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.4,85.06431632682617,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.45,86.14064225536856,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.5,87.20506601189742,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.55,88.27459807138764,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.6,89.36657954591062,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.65,90.50074386229392,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.7,91.70203314906948,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.75,93.00536041645444,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.8,94.4651386998814,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.85,96.1779052559701,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.9,98.35004489866373,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.95,101.6043351254542,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.975,104.46046191804224,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,02,quantile,0.99,107.82022559079304,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,point,nan,847.5066327946242,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.01,596.0308040605792,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.025,632.1526279405576,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.05,664.2436360074605,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.1,702.4310241109883,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.15,728.9218886988041,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.2,750.3966106371047,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.25,769.118698601222,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.3,786.1679894536494,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.35,802.1671741026704,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.4,817.5278783153592,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.45,832.5561177891859,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.5,847.506632794624,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.55,862.6169796730842,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.6,878.1350537604528,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.65,894.3488884612357,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.7,911.6286961022448,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.75,930.499232225844,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.8,951.7859002520382,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.85,976.963449593281,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.9,1009.2043223227632,0,MIGHTE-Nsemble
2022-12-17,wk inc flu hosp,2022-12-17,04,quantile,0.95,1058.1498626886269,0,MIGHTE-Nsemble
