reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2023-01-07,wk inc flu hosp,2023-01-07,01,point,nan,140.5340913664341,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.01,79.09746742875265,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.025,87.36022570453396,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.05,94.87499795462412,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.1,104.01820381098683,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.15,110.48256088568972,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.2,115.79277942770892,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.25,120.47172134384074,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.3,124.77151971795608,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.35,128.83939355497552,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.4,132.77423839828893,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.45,136.65111569417817,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.5,140.5340913664341,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.55,144.48455340776863,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.6,148.56825442084684,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.65,152.8633149317568,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.7,157.4718963994255,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.75,162.54064992867615,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.8,168.30236287911185,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.85,175.17585998896897,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.9,184.0676374041265,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.95,197.7520161145103,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.975,210.11728085913825,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,01,quantile,0.99,225.08358572447185,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,point,nan,57.719176542298825,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.01,36.390358415916936,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.025,39.49514178260853,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.05,42.24324208613749,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.1,45.49959466181807,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.15,47.74918912894878,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.2,49.56696896793692,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.25,51.14738086282435,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.3,52.58299631643237,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.35,53.927045514803474,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.4,55.214572132360246,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.45,56.47148043044916,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.5,57.71917654229882,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.55,58.97745490971415,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.6,60.26679549068669,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.65,61.61081200614964,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.7,63.03966591752048,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.75,64.59590439990491,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.8,66.34620612504155,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.85,68.40935088468432,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.9,71.04013479329444,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.95,75.01024272962044,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.975,78.52163354860356,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,02,quantile,0.99,82.68288686393723,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,point,nan,781.7009797161368,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.01,581.7278613222678,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.025,610.8923210927206,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.05,636.6622707180552,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.1,667.1689939979327,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.15,688.2369984455405,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.2,705.2619552833098,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.25,720.0670423802702,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.3,733.5199122932153,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.35,746.1194961817025,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.4,758.1944168135368,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.45,769.987831471806,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.5,781.7009797161365,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.55,793.5203114392511,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.6,805.6391455779209,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.65,818.2808411051532,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.7,831.7312066791535,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.75,846.3940274704271,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.8,862.9029162767092,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.85,882.387907864145,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.9,907.2760917070764,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.95,944.9305122215752,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.975,978.336431558812,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,04,quantile,0.99,1018.0564728680404,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,point,nan,226.46681601064276,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.01,139.86467599960795,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.025,151.8057956139528,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.05,162.56863486010363,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.1,175.5541390838598,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.15,184.6701628748127,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.2,192.1220675949623,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.25,198.66262828214505,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.3,204.65335642516465,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.35,210.30433954714655,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.4,215.75585610619737,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.45,221.1135619706237,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.5,226.46681601064276,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.55,231.9004114107913,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.6,237.50433803145177,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.65,243.38468878743657,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.7,249.67938637478937,0,MIGHTE-Nsemble
2023-01-07,wk inc flu hosp,2023-01-07,05,quantile,0.75,256.58557065407507,0,MIGHTE-Nsemble
