reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.01,0.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.025,0.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.05,0.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.1,0.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.15,0.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.2,0.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.25,1.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.3,1.2,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.35,1.3,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.4,1.4,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.45,1.5050000000000006,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.5,1.6,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,point,nan,1.6,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.55,2.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.6,2.4,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.65,2.8,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.7,3.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.75,3.45,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.8,4.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.85,4.800000000000001,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.9,6.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.95,7.109999999999995,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.975,8.0,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,02,quantile,0.99,9.555,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.01,0.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.025,0.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.05,0.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.1,0.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.15,0.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.2,0.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.25,0.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.3,0.8,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.35,1.1,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.4,1.4,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.45,1.6,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.5,2.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,point,nan,2.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.55,2.4,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.6,2.739999999999999,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.65,3.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.7,3.2,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.75,3.6,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.8,4.199999999999999,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.85,4.8,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.9,5.2,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.95,6.0,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.975,6.709999999999996,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-26,02,quantile,0.99,7.773,1,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.01,0.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.025,0.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.05,0.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.1,0.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.15,0.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.2,0.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.25,0.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.3,0.5699999999999994,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.35,1.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.4,1.2,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.45,1.4,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.5,1.6,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,point,nan,1.6,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.55,1.8,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.6,2.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.65,2.4000000000000004,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.7,2.8,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.75,3.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.8,3.2,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.85,4.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.9,4.800000000000001,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.95,6.0,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.975,7.637499999999994,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-05,02,quantile,0.99,10.327999999999996,2,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.01,0.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.025,0.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.05,0.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.1,0.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.15,0.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.2,0.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.25,0.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.3,0.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.35,0.9,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.4,1.2,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.45,1.3,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.5,1.5,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,point,nan,1.5,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.55,1.6,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.6,1.6,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.65,2.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.7,2.6299999999999977,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.75,3.0,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.8,3.6,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.85,4.5,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.9,5.020000000000001,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.95,6.509999999999996,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.975,8.509999999999994,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-03-12,02,quantile,0.99,9.964,3,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.01,9.112619786476362,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.025,9.204446766024295,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.05,9.33609101745604,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.1,9.75944424138994,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.15,9.965959045651244,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.2,10.485121022721508,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.25,10.714316424048231,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.3,11.596235324533128,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.35,12.61019301367217,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.4,13.674173667553594,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.45,14.122158456201484,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.5,14.709808087989618,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,point,nan,14.709808087989618,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.55,15.751838699696185,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.6,17.439196948837758,0,MOBS-GLEAM_FLUH
2022-02-19,wk inc flu hosp,2022-02-19,01,quantile,0.65,18.08456478937235,0,MOBS-GLEAM_FLUH
