reference_date,target,target_end_date,output_type_id,output_type,location,value,horizon,model
2022-11-05,wk inc flu hosp,2022-11-05,nan,point,US,6592.657576658126,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.01,quantile,US,4759.955377855196,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.025,quantile,US,4987.584877171642,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.05,quantile,US,5195.619722583631,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.1,quantile,US,5455.287758868216,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.15,quantile,US,5645.660867119068,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.2,quantile,US,5803.524648358654,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.25,quantile,US,5947.113268066707,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.3,quantile,US,6080.941051130534,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.35,quantile,US,6209.215433246857,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.4,quantile,US,6336.556877448386,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.45,quantile,US,6463.475581978591,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.5,quantile,US,6592.657576658126,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.55,quantile,US,6727.380655191715,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.6,quantile,US,6866.684317659903,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.65,quantile,US,7017.4652395914545,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.7,quantile,US,7177.955541785261,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.75,quantile,US,7355.233592786762,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.8,quantile,US,7557.702508649497,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.85,quantile,US,7803.58828425774,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.9,quantile,US,8119.883693006688,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.95,quantile,US,8602.367419795939,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.975,quantile,US,9032.36824629586,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-05,0.99,quantile,US,9522.343186960086,0,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,nan,point,US,9831.456648558353,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.01,quantile,US,6122.560144451722,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.025,quantile,US,6541.551892883897,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.05,quantile,US,6941.8596155919,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.1,quantile,US,7451.752910697313,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.15,quantile,US,7831.832433493649,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.2,quantile,US,8157.631660508587,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.25,quantile,US,8452.492384182126,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.3,quantile,US,8732.535535734656,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.35,quantile,US,9003.372979292562,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.4,quantile,US,9273.642501167493,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.45,quantile,US,9545.538325104835,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.5,quantile,US,9831.456648558353,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.55,quantile,US,10124.376676831476,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.6,quantile,US,10437.377728113514,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.65,quantile,US,10771.618825576865,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.7,quantile,US,11137.506750529084,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.75,quantile,US,11546.753267532396,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.8,quantile,US,12026.74782757153,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.85,quantile,US,12620.640714878396,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.9,quantile,US,13392.926193834672,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.95,quantile,US,14594.913990489466,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.975,quantile,US,15722.359109913252,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-12,0.99,quantile,US,17047.220291046044,1,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,nan,point,US,12602.151593705365,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.01,quantile,US,6674.370098072708,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.025,quantile,US,7269.344305762601,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.05,quantile,US,7880.148750142125,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.1,quantile,US,8676.928836850448,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.15,quantile,US,9285.519297377725,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.2,quantile,US,9813.374025563517,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.25,quantile,US,10296.961875299374,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.3,quantile,US,10752.167733196711,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.35,quantile,US,11203.141180811244,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.4,quantile,US,11660.236911465076,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.45,quantile,US,12121.82786505338,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.5,quantile,US,12602.151593705365,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.55,quantile,US,13107.00629063514,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.6,quantile,US,13637.466917017668,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.65,quantile,US,14214.935062727283,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.7,quantile,US,14852.13895125629,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.75,quantile,US,15582.390501909542,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.8,quantile,US,16436.12967554292,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.85,quantile,US,17496.068499889443,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.9,quantile,US,18919.45677169293,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.95,quantile,US,21167.3002657381,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.975,quantile,US,23286.1403129639,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-19,0.99,quantile,US,25854.946661089765,2,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,nan,point,US,14226.48879632251,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.01,quantile,US,6458.931621740317,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.025,quantile,US,7197.682378134748,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.05,quantile,US,7944.00178068601,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.1,quantile,US,8961.085966012199,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.15,quantile,US,9750.20673273044,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.2,quantile,US,10449.589610340165,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.25,quantile,US,11093.05731070157,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.3,quantile,US,11713.476340180196,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.35,quantile,US,12326.36332936776,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.4,quantile,US,12939.018509179925,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.45,quantile,US,13567.14788705587,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.5,quantile,US,14226.48879632251,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.55,quantile,US,14920.157522371872,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.6,quantile,US,15652.657901969678,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.65,quantile,US,16451.136956576534,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.7,quantile,US,17351.755265067044,3,MOBS-GLEAM_FLUH
2022-11-05,wk inc flu hosp,2022-11-26,0.75,quantile,US,18375.472061865592,3,MOBS-GLEAM_FLUH
