reference_date,target,target_end_date,output_type_id,output_type,location,value,horizon,model
2022-10-22,wk inc flu hosp,2022-10-22,nan,point,US,2463.2823963719507,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.01,quantile,US,1537.6406056258684,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.025,quantile,US,1639.3680271695607,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.05,quantile,US,1736.2757574508948,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.1,quantile,US,1860.9686771667912,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.15,quantile,US,1955.1023588643357,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.2,quantile,US,2036.6227690417193,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.25,quantile,US,2111.9357920316243,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.3,quantile,US,2183.094149731643,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.35,quantile,US,2252.3919497358415,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.4,quantile,US,2321.541619563596,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.45,quantile,US,2390.9873780487587,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.5,quantile,US,2463.2823963719507,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.55,quantile,US,2538.3777359356422,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.6,quantile,US,2618.771881666505,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.65,quantile,US,2705.804587864856,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.7,quantile,US,2802.1363905967273,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.75,quantile,US,2912.672272553284,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.8,quantile,US,3042.0047547883546,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.85,quantile,US,3203.919168846152,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.9,quantile,US,3418.0192335008915,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.95,quantile,US,3760.0465129496806,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.975,quantile,US,4084.536484442824,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-22,0.99,quantile,US,4492.35078100512,0,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,nan,point,US,4221.827468951289,1,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,0.01,quantile,US,2044.924129403217,1,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,0.025,quantile,US,2245.9212360771903,1,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,0.05,quantile,US,2440.393425253727,1,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,0.1,quantile,US,2709.0190781130086,1,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,0.15,quantile,US,2918.852667332571,1,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,0.2,quantile,US,3107.3948935327285,1,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,0.25,quantile,US,3290.667040572164,1,MOBS-GLEAM_FLUH
2022-10-22,wk inc flu hosp,2022-10-29,0.3,quantile,US,3470.412367241168,1,MOBS-GLEAM_FLUH
