reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.01,0.0,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.025,0.0,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.05,0.0,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.1,0.0,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.15,0.0,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.2,0.0,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.25,0.0,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.3,0.7399999999999998,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.35,0.8799999999999998,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.4,0.92,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.45,1.06,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.5,1.1,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,point,nan,1.1,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.55,1.2,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.6,1.2799999999999998,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.65,1.3600000000000003,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.7,2.0,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.75,2.2,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.8,2.4,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.85,2.78,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.9,3.3600000000000008,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.95,4.199999999999999,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.975,4.919999999999999,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-06-25,02,quantile,0.99,5.264,0,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.01,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.025,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.05,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.1,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.15,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.2,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.25,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.3,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.35,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.4,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.45,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.5,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,point,nan,0.0,1,MOBS-GLEAM_FLUH
2022-06-25,wk inc flu hosp,2022-07-02,02,quantile,0.55,0.0,1,MOBS-GLEAM_FLUH
