reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.01,0.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.025,0.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.05,0.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.1,0.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.15,0.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.2,0.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.25,0.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.3,0.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.35,0.5,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.4,0.7,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.45,0.8,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.5,1.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,point,nan,1.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.55,1.1,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.6,1.2,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.65,1.3,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.7,1.6,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.75,1.8,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.8,2.1,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.85,2.4,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.9,2.6900000000000013,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.95,3.6,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.975,4.0,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-04-30,02,quantile,0.99,4.479,0,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-05-07,02,quantile,0.01,0.0,1,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-05-07,02,quantile,0.025,0.0,1,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-05-07,02,quantile,0.05,0.0,1,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-05-07,02,quantile,0.1,0.0,1,MOBS-GLEAM_FLUH
2022-04-30,wk inc flu hosp,2022-05-07,02,quantile,0.15,0.0,1,MOBS-GLEAM_FLUH
