reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.01,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.025,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.05,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.1,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.15,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.2,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.25,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.3,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.35,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.4,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.45,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.5,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,point,nan,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.55,0.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.6,0.8999999999999975,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.65,0.9,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.7,1.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.75,1.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.8,1.1,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.85,1.499999999999999,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.9,2.0,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.95,2.2,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.975,3.2999999999999994,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-03-26,02,quantile,0.99,3.92,0,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.01,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.025,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.05,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.1,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.15,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.2,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.25,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.3,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.35,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.4,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.45,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.5,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,point,nan,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.55,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.6,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.65,0.0,1,MOBS-GLEAM_FLUH
2022-03-26,wk inc flu hosp,2022-04-02,02,quantile,0.7,0.0,1,MOBS-GLEAM_FLUH
