reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.01,0.0,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.025,0.0,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.05,0.0,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.1,0.0,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.15,0.0,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.2,0.0,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.25,0.475,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.3,0.8,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.35,1.2000000000000002,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.4,1.5,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.45,1.6,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.5,1.7999999999999998,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,point,nan,1.7999999999999998,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.55,2.0,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.6,2.14,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.65,2.4000000000000004,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.7,2.5,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.75,2.8,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.8,3.2,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.85,3.6,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.9,4.0200000000000005,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.95,4.8299999999999965,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.975,5.5025,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-21,02,quantile,0.99,5.924,0,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-28,02,quantile,0.01,0.0,1,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-28,02,quantile,0.025,0.0,1,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-28,02,quantile,0.05,0.0,1,MOBS-GLEAM_FLUH
2022-05-21,wk inc flu hosp,2022-05-28,02,quantile,0.1,0.4,1,MOBS-GLEAM_FLUH
