reference_date,target,target_end_date,output_type_id,output_type,location,value,horizon,model
2023-01-14,wk inc flu hosp,2023-01-28,0.01,quantile,US,1853.8784382977424,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.025,quantile,US,2017.169184514389,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.05,quantile,US,2206.425053601668,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.1,quantile,US,2505.757743382748,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.15,quantile,US,2766.614561354985,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.2,quantile,US,3015.1122607529055,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.25,quantile,US,3253.9373169092796,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.3,quantile,US,3493.5254734440064,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.35,quantile,US,3734.56521657158,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.4,quantile,US,3980.962327019367,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.45,quantile,US,4231.206188280866,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.5,quantile,US,4490.230322730022,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.55,quantile,US,4765.068977920501,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.6,quantile,US,5054.71068238433,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.65,quantile,US,5368.154524614607,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.7,quantile,US,5714.038433049534,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.75,quantile,US,6102.7413684292205,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.8,quantile,US,6552.389589928675,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.85,quantile,US,7086.768904242789,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.9,quantile,US,7769.241528435387,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.95,quantile,US,8771.9588243409,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.975,quantile,US,9584.083680733696,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.99,quantile,US,10403.687784331496,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,nan,point,US,3125.187178453953,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.01,quantile,US,1311.7992684443388,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.025,quantile,US,1418.6397025665644,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.05,quantile,US,1544.9114489224653,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.1,quantile,US,1745.547986716994,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.15,quantile,US,1918.9881199611216,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.2,quantile,US,2086.2569174244054,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.25,quantile,US,2249.770598475792,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.3,quantile,US,2414.8538347891076,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.35,quantile,US,2583.9788691676476,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.4,quantile,US,2761.2826708139023,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.45,quantile,US,2939.175100074647,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.5,quantile,US,3125.187178453953,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.55,quantile,US,3318.8949830704923,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.6,quantile,US,3529.2221304698865,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.65,quantile,US,3758.5594947500736,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.7,quantile,US,4016.2801539597026,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.75,quantile,US,4304.742641444803,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.8,quantile,US,4644.509493695142,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.85,quantile,US,5064.924269358342,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.9,quantile,US,5602.7367467756085,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.95,quantile,US,6400.440669285796,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.975,quantile,US,7075.5148528831405,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.99,quantile,US,7755.535343459961,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,nan,point,01,106.45242685814203,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,nan,point,01,76.63915297719886,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,nan,point,01,55.58513004914381,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,nan,point,01,41.754666811004505,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.01,quantile,01,31.361729902797173,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.01,quantile,01,24.55412181133837,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.01,quantile,01,20.64365471400149,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.01,quantile,01,18.11750925614641,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.025,quantile,01,35.50323523916236,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.025,quantile,01,27.37832568140742,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.025,quantile,01,22.6826581337534,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.025,quantile,01,19.280018341043963,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.05,quantile,01,40.50223033381608,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.05,quantile,01,30.803949860317463,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.05,quantile,01,24.82293718122964,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.05,quantile,01,20.902651276813387,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.1,quantile,01,49.71812441162422,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.1,quantile,01,36.91379376203789,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.1,quantile,01,28.887120276771984,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.1,quantile,01,23.684709372684917,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.15,quantile,01,57.66967577115023,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.15,quantile,01,42.16931765826976,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.15,quantile,01,32.59597791361664,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.15,quantile,01,26.00524152210729,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.2,quantile,01,64.99285206358802,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.2,quantile,01,47.93673845597653,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.2,quantile,01,36.02690613850206,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.2,quantile,01,28.265176739205828,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.25,quantile,01,72.41590548859293,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.25,quantile,01,52.65455793621141,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.25,quantile,01,38.91706783137019,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.25,quantile,01,30.365446230585437,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.3,quantile,01,78.88909560833022,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.3,quantile,01,57.04334557257215,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.3,quantile,01,41.89380736300309,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.3,quantile,01,32.44622992803422,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.35,quantile,01,85.50003650482732,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.35,quantile,01,61.8647308046946,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.35,quantile,01,45.223488421575674,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.35,quantile,01,34.498756343894684,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.4,quantile,01,92.6314357971608,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.4,quantile,01,66.72854936241173,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.4,quantile,01,48.552005746208586,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.4,quantile,01,36.7058791253754,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.45,quantile,01,99.62576826423954,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.45,quantile,01,71.35363794369074,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.45,quantile,01,51.973973062923776,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.45,quantile,01,39.12082694552038,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.5,quantile,01,106.45242685814203,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.5,quantile,01,76.63915297719886,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.5,quantile,01,55.58513004914381,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.5,quantile,01,41.754666811004505,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.55,quantile,01,114.63612968432098,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.55,quantile,01,82.7366068042095,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.55,quantile,01,59.6325470032326,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.55,quantile,01,44.38222988413304,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.6,quantile,01,123.02800433926326,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.6,quantile,01,89.0620159594709,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.6,quantile,01,63.78284085971931,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.6,quantile,01,47.49982227552099,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.65,quantile,01,131.09819897839134,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.65,quantile,01,94.94763024066565,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.65,quantile,01,68.03582639864223,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.65,quantile,01,50.48118894336197,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.7,quantile,01,139.81448815188992,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.7,quantile,01,101.39234692796008,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.7,quantile,01,72.65689873950393,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.7,quantile,01,53.70244870451703,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.75,quantile,01,149.11246149163264,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.75,quantile,01,108.82895215370482,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.75,quantile,01,77.68728655352221,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.75,quantile,01,57.09835268096893,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.8,quantile,01,158.95333860293712,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.8,quantile,01,116.06910390469288,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.8,quantile,01,83.36387368836675,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.8,quantile,01,61.06045910488446,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.85,quantile,01,171.32657293786508,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.85,quantile,01,124.38087466124944,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.85,quantile,01,89.36980717277912,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.85,quantile,01,65.95657722888218,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.9,quantile,01,184.18685902377104,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.9,quantile,01,134.145199544649,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.9,quantile,01,97.5622081712309,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.9,quantile,01,71.83422180143333,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.95,quantile,01,200.16179503777548,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.95,quantile,01,149.2693605821618,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.95,quantile,01,108.57947146542854,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.95,quantile,01,80.82217450917011,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.975,quantile,01,211.73098696403545,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.975,quantile,01,159.8280568051296,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.975,quantile,01,118.79833163147484,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.975,quantile,01,89.2727914324937,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.99,quantile,01,225.4185960296836,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.99,quantile,01,171.16580247558247,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.99,quantile,01,129.51066446844348,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.99,quantile,01,97.62476762491816,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,nan,point,02,25.9444,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,nan,point,02,15.5776,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,nan,point,02,9.238799999999998,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,nan,point,02,5.539399999999999,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.01,quantile,02,10.451758,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.01,quantile,02,5.3592,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.01,quantile,02,2.5396,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.01,quantile,02,1.1298,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.025,quantile,02,12.0372,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.025,quantile,02,6.4086,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.025,quantile,02,3.2391999999999994,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.025,quantile,02,1.6492,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.05,quantile,02,13.468199999999998,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.05,quantile,02,7.298999999999999,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.05,quantile,02,3.769200000000001,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.05,quantile,02,2.0096,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.1,quantile,02,15.556399999999998,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.1,quantile,02,8.8572,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.1,quantile,02,4.659599999999999,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.1,quantile,02,2.5396,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.15,quantile,02,16.997999999999998,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.15,quantile,02,9.7582,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.15,quantile,02,5.3592,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.15,quantile,02,3.069599999999999,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.2,quantile,02,18.376,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.2,quantile,02,10.638,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.2,quantile,02,6.048200000000001,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.2,quantile,02,3.4194,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.25,quantile,02,19.6056,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.25,quantile,02,11.5178,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.25,quantile,02,6.588799999999999,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.25,quantile,02,3.769200000000001,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.3,quantile,02,20.8352,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.3,quantile,02,12.387,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.3,quantile,02,7.1188,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.3,quantile,02,4.1296,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.35,quantile,02,21.927,0,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-21,0.35,quantile,02,13.1078,1,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-28,0.35,quantile,02,7.648799999999999,2,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-02-04,0.35,quantile,02,4.4794,3,MOBS-GLEAM_FLUH
2023-01-14,wk inc flu hosp,2023-01-14,0.4,quantile,02,23.294399999999992,0,MOBS-GLEAM_FLUH
