reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.01,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.025,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.05,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.1,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.15,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.2,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.25,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.3,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.35,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.4,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.45,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.5,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,point,nan,0.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.55,0.4,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.6,0.6,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.65,0.8,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.7,1.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.75,1.2,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.8,1.4,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.85,1.6,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.9,2.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.95,3.0,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.975,3.6,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-09,02,quantile,0.99,4.5,0,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-16,02,quantile,0.01,0.0,1,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-16,02,quantile,0.025,0.0,1,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-16,02,quantile,0.05,0.0,1,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-16,02,quantile,0.1,0.0,1,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-16,02,quantile,0.15,0.0,1,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-16,02,quantile,0.2,0.0,1,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-16,02,quantile,0.25,0.0,1,MOBS-GLEAM_FLUH
2022-04-09,wk inc flu hosp,2022-04-16,02,quantile,0.3,0.0,1,MOBS-GLEAM_FLUH
