reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.01,0.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.025,0.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.05,0.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.1,0.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.15,0.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.2,0.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.25,0.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.3,0.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.35,0.4,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.4,0.5,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.45,0.7,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.5,0.8,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,point,nan,0.8,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.55,0.9,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.6,1.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.65,1.1,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.7,1.2000000000000002,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.75,1.4,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.8,1.6,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.85,2.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.9,2.4000000000000004,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.95,3.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.975,3.512499999999999,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-23,02,quantile,0.99,4.0,0,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.01,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.025,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.05,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.1,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.15,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.2,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.25,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.3,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.35,0.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.4,0.4,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.45,0.7,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.5,0.8,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,point,nan,0.8,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.55,0.9,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.6,1.0,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.65,1.2,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.7,1.4,1,MOBS-GLEAM_FLUH
2022-04-23,wk inc flu hosp,2022-04-30,02,quantile,0.75,1.6,1,MOBS-GLEAM_FLUH
