reference_date,target,target_end_date,output_type_id,output_type,location,value,horizon,model
2022-12-03,wk inc flu hosp,2022-12-10,0.8,quantile,US,21611.831639712495,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.85,quantile,US,22406.443113919355,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.9,quantile,US,23439.659381694233,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.95,quantile,US,25056.560462080703,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.975,quantile,US,26521.587144015,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.99,quantile,US,28315.331423522384,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,nan,point,US,19411.751301983302,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.01,quantile,US,11666.801886837422,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.025,quantile,US,12534.319876689464,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.05,quantile,US,13402.661226872884,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.1,quantile,US,14472.37948321957,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.15,quantile,US,15280.94456362344,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.2,quantile,US,15972.49617360088,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.25,quantile,US,16597.472449895944,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.3,quantile,US,17185.21467183304,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.35,quantile,US,17757.910163651784,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.4,quantile,US,18310.13601676706,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.45,quantile,US,18859.14717888125,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.5,quantile,US,19411.751301983302,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.55,quantile,US,19980.37340578244,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.6,quantile,US,20574.718485486177,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.65,quantile,US,21215.0574455918,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.7,quantile,US,21893.94829499967,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.75,quantile,US,22652.63289074756,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.8,quantile,US,23522.30251200038,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.85,quantile,US,24568.34640143252,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.9,quantile,US,25956.773131554804,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.95,quantile,US,28138.094460484383,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.975,quantile,US,30127.723108561047,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.99,quantile,US,32496.83497351316,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,nan,point,US,17739.977437064103,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.01,quantile,US,9344.767068368705,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.025,quantile,US,10237.74009185508,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.05,quantile,US,11122.95692149388,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.1,quantile,US,12267.612045883718,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.15,quantile,US,13142.45700855942,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.2,quantile,US,13897.304708549847,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.25,quantile,US,14585.05514730352,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.3,quantile,US,15228.802730142344,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.35,quantile,US,15866.088999563692,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.4,quantile,US,16494.687041059828,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.45,quantile,US,17114.048515960683,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.5,quantile,US,17739.977437064103,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.55,quantile,US,18383.077063040204,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.6,quantile,US,19052.446509339796,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.65,quantile,US,19754.383265393393,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.7,quantile,US,20513.105313331533,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.75,quantile,US,21369.22415705826,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.8,quantile,US,22338.756200675412,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.85,quantile,US,23504.446059038102,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.9,quantile,US,25023.9138769164,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.95,quantile,US,27419.66794535809,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.975,quantile,US,29619.387873905103,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.99,quantile,US,32192.297044502655,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,nan,point,01,177.65612972828183,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,nan,point,01,130.49339468333935,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,nan,point,01,97.41286913959466,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,nan,point,01,69.94764123174585,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.01,quantile,01,117.14656229859555,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.01,quantile,01,77.12349580796334,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.01,quantile,01,52.75529877825628,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.01,quantile,01,35.591290715681225,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.025,quantile,01,123.7963783485086,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.025,quantile,01,83.18885656783672,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.025,quantile,01,57.96710053743232,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.025,quantile,01,39.212647992273126,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.05,quantile,01,130.37631524888414,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.05,quantile,01,89.27869119965459,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.05,quantile,01,62.92215819858167,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.05,quantile,01,42.98325213411091,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.1,quantile,01,139.3446044266982,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.1,quantile,01,97.29906175488624,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.1,quantile,01,69.44099147446742,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.1,quantile,01,47.884212619384826,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.15,quantile,01,146.25646885343002,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.15,quantile,01,102.89940372849176,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.15,quantile,01,74.2014641097624,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.15,quantile,01,51.52453499238704,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.2,quantile,01,152.02662983297728,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.2,quantile,01,107.68104614873796,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.2,quantile,01,78.1311337300571,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.2,quantile,01,54.522645378938094,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.25,quantile,01,157.21706820475555,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.25,quantile,01,111.98627879855896,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.25,quantile,01,81.64306733105185,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.25,quantile,01,57.12690368337067,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.3,quantile,01,161.75080648378383,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.3,quantile,01,116.0646797721774,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.3,quantile,01,84.88103297813034,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.3,quantile,01,59.61822802924684,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.35,quantile,01,165.95743706212323,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.35,quantile,01,119.82018437757048,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.35,quantile,01,88.13042084839557,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.35,quantile,01,62.18575281978926,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.4,quantile,01,170.01522199119864,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.4,quantile,01,123.532668013671,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.4,quantile,01,91.22529263866228,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.4,quantile,01,64.69174271103873,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.45,quantile,01,173.83351317091586,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.45,quantile,01,126.95274516281562,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.45,quantile,01,94.17747516416986,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.45,quantile,01,67.22407870643475,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.5,quantile,01,177.65612972828183,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.5,quantile,01,130.49339468333935,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.5,quantile,01,97.41286913959466,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.5,quantile,01,69.94764123174585,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.55,quantile,01,181.4615554536213,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.55,quantile,01,133.9392794146999,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.55,quantile,01,100.60246029237696,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.55,quantile,01,72.55312991541396,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.6,quantile,01,185.18055837556784,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.6,quantile,01,137.4864624340365,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.6,quantile,01,103.92174681383412,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.6,quantile,01,75.35168471152886,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.65,quantile,01,188.9199862891883,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.65,quantile,01,141.43929926140666,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.65,quantile,01,107.48075196465352,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.65,quantile,01,78.28800164516908,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.7,quantile,01,192.8387986038872,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.7,quantile,01,145.3814497950899,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.7,quantile,01,111.28241185001342,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.7,quantile,01,81.295506293415,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.75,quantile,01,197.12470400612565,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.75,quantile,01,149.60383388177632,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.75,quantile,01,115.43907572195056,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.75,quantile,01,84.63292372548824,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.8,quantile,01,201.45967417349993,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.8,quantile,01,154.5720491778866,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.8,quantile,01,120.25540605746558,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.8,quantile,01,88.74222036316182,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.85,quantile,01,206.77597716140403,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.85,quantile,01,160.30043003203343,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.85,quantile,01,125.82891714357588,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.85,quantile,01,93.4883593938555,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.9,quantile,01,212.9792868736937,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.9,quantile,01,167.23420176460684,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.9,quantile,01,133.13031981695494,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.9,quantile,01,100.0081961560399,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.95,quantile,01,222.0228819527721,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.95,quantile,01,177.24055961929116,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.95,quantile,01,143.45996542095656,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.95,quantile,01,109.4141157703664,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.975,quantile,01,229.49414728933328,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.975,quantile,01,186.0447489047058,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.975,quantile,01,153.9559401156304,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.975,quantile,01,118.4086673283458,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.99,quantile,01,237.43565395868484,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.99,quantile,01,195.92743688639067,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.99,quantile,01,165.1372951490236,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.99,quantile,01,131.0288009454595,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,nan,point,02,58.92735999999999,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,nan,point,02,65.23489,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,nan,point,02,65.58998999999999,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,nan,point,02,55.06842999999999,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.01,quantile,02,37.0972006,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.01,quantile,02,37.1509373,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.01,quantile,02,32.879757399999995,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.01,quantile,02,24.8935372,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.025,quantile,02,40.23637999999998,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.025,quantile,02,40.59856875,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.025,quantile,02,36.75374999999999,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.025,quantile,02,28.326511499999995,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.05,quantile,02,42.8254565,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.05,quantile,02,43.81234299999999,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.05,quantile,02,40.536466,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.05,quantile,02,31.617519999999995,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.1,quantile,02,46.09303899999999,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.1,quantile,02,47.827888,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.1,quantile,02,44.978131,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.1,quantile,02,35.620504000000004,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.15,quantile,02,48.314984499999994,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.15,quantile,02,50.67234499999999,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.15,quantile,02,48.31252,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.15,quantile,02,38.7058725,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.2,quantile,02,50.13794599999999,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.2,quantile,02,53.14770999999999,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.2,quantile,02,51.01127999999999,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.2,quantile,02,41.28471999999999,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.25,quantile,02,51.72783999999998,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.25,quantile,02,55.36827749999999,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.25,quantile,02,53.57118,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.25,quantile,02,43.68959499999999,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.3,quantile,02,53.29186999999999,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.3,quantile,02,57.47250999999999,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.3,quantile,02,56.090058,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.3,quantile,02,46.07486,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.35,quantile,02,54.80555,0,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-10,0.35,quantile,02,59.472729999999984,1,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-17,0.35,quantile,02,58.49063999999999,2,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-24,0.35,quantile,02,48.31124799999999,3,MOBS-GLEAM_FLUH
2022-12-03,wk inc flu hosp,2022-12-03,0.4,quantile,02,56.12895999999999,0,MOBS-GLEAM_FLUH
