reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.01,0.0,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.025,0.2750000000000001,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.05,1.155,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.1,1.3,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.15,1.4,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.2,1.5,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.25,1.6,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.3,2.26,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.35,2.8,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.4,3.0,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.45,3.2,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.5,3.45,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,point,nan,3.45,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.55,4.199999999999999,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.6,4.5,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.65,4.545000000000001,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.7,4.800000000000001,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.75,5.25,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.8,5.6000000000000005,0,MOBS-GLEAM_FLUH
2022-03-05,wk inc flu hosp,2022-03-05,02,quantile,0.85,6.105,0,MOBS-GLEAM_FLUH
